File,Class
1_94.mat,0.00002190
1_95.mat,0.00016312
1_96.mat,0.00000000
1_97.mat,0.00171552
1_98.mat,0.00000026
1_99.mat,0.00000000
1_100.mat,0.00012369
1_101.mat,0.00000002
1_102.mat,0.00858477
1_103.mat,0.00000121
1_104.mat,0.00077640
1_105.mat,0.00000810
1_106.mat,0.00000048
1_107.mat,0.00001042
1_108.mat,0.00000000
1_109.mat,0.00736385
1_110.mat,0.00171552
1_111.mat,0.56555384
1_112.mat,0.00003953
1_113.mat,0.00000002
1_114.mat,0.00000000
1_115.mat,0.00001209
1_116.mat,0.00003965
1_117.mat,0.00000000
1_118.mat,0.95229161
1_119.mat,0.00015596
1_120.mat,0.00038556
1_121.mat,0.00000000
1_122.mat,0.00001888
1_123.mat,0.00000003
1_124.mat,0.10623474
1_125.mat,0.00000002
1_126.mat,0.00748512
1_127.mat,0.00000000
1_128.mat,0.00000039
1_129.mat,0.00000009
1_130.mat,0.00171552
1_131.mat,0.00001932
1_132.mat,0.00171552
1_133.mat,0.00000018
1_134.mat,0.00250837
1_135.mat,0.00000000
1_136.mat,0.00000004
1_137.mat,0.00030754
1_138.mat,0.00000000
1_139.mat,0.00115376
1_140.mat,0.00000058
1_141.mat,0.90659642
1_142.mat,0.00000020
1_143.mat,0.00314447
1_144.mat,0.00036770
1_145.mat,0.00000000
1_146.mat,0.00002857
1_147.mat,0.00000000
1_148.mat,0.00025356
1_149.mat,0.00168281
1_150.mat,0.00054199
1_151.mat,0.00000104
1_152.mat,0.00018505
1_153.mat,0.00000004
1_154.mat,0.00000000
1_155.mat,0.00171552
1_156.mat,0.00000000
1_157.mat,0.00059649
1_158.mat,0.00000002
1_159.mat,0.00002175
1_160.mat,0.00000000
1_161.mat,0.00000000
1_162.mat,0.05167780
1_163.mat,0.00000307
1_164.mat,0.00000704
1_165.mat,0.00213815
1_166.mat,0.99662292
1_167.mat,0.00570578
1_168.mat,0.00000000
1_169.mat,0.00001366
1_170.mat,0.00001252
1_171.mat,0.00000162
1_172.mat,0.00014731
1_173.mat,0.00003518
1_174.mat,0.00000000
1_175.mat,0.00000058
1_176.mat,0.00018618
1_177.mat,0.00005210
1_178.mat,0.00042997
1_179.mat,0.00000000
1_180.mat,0.00307978
1_181.mat,0.00002966
1_182.mat,0.00012044
1_183.mat,0.00000001
1_184.mat,0.00071795
1_185.mat,0.00000111
1_186.mat,0.00000104
1_187.mat,0.00000041
1_188.mat,0.00000000
1_189.mat,0.00009702
1_190.mat,0.00000000
1_191.mat,0.00000000
1_192.mat,0.00033652
1_193.mat,0.00000919
1_194.mat,0.00000000
1_195.mat,0.00000437
1_196.mat,0.00000010
1_197.mat,0.00000005
1_198.mat,0.00000000
1_199.mat,0.00000001
1_200.mat,0.00171552
1_201.mat,0.00037659
1_202.mat,0.00000000
1_203.mat,0.00000000
1_204.mat,0.00000555
1_205.mat,0.00010264
1_206.mat,0.00000000
1_207.mat,0.00000000
1_208.mat,0.00001436
1_209.mat,0.00001693
1_210.mat,0.00000000
1_211.mat,0.00171552
1_212.mat,0.00000000
1_213.mat,0.71978831
1_214.mat,0.00171552
1_215.mat,0.00000000
1_216.mat,0.00000000
1_217.mat,0.00000000
1_218.mat,0.00000000
1_219.mat,0.00011180
1_220.mat,0.00077874
1_221.mat,0.00010230
1_222.mat,0.00000004
1_223.mat,0.04364912
1_224.mat,0.00000000
1_225.mat,0.00000000
1_226.mat,0.00011547
1_227.mat,0.00003957
1_228.mat,0.00171552
1_229.mat,0.00000018
1_230.mat,0.00000005
1_231.mat,0.00001241
1_232.mat,0.00000049
1_233.mat,0.00000001
1_234.mat,0.00171552
1_235.mat,0.00000000
1_236.mat,0.00000004
1_237.mat,0.02016595
1_238.mat,0.03598962
1_239.mat,0.00000000
1_240.mat,0.00000000
1_241.mat,0.00026704
1_242.mat,0.00171552
1_243.mat,0.00340988
1_244.mat,0.00000002
1_245.mat,0.00045048
1_246.mat,0.00000388
1_247.mat,0.00330882
1_248.mat,0.00000000
1_249.mat,0.00000026
1_250.mat,0.00033898
1_251.mat,0.00000004
1_252.mat,0.00171552
1_253.mat,0.00000000
1_254.mat,0.00000000
1_255.mat,0.00000002
1_256.mat,0.00000141
1_257.mat,0.00038208
1_258.mat,0.00171552
1_259.mat,0.00000001
1_260.mat,0.00000000
1_261.mat,0.00000000
1_262.mat,0.00000217
1_263.mat,0.00000057
1_264.mat,0.00000048
1_265.mat,0.00001084
1_266.mat,0.00000000
1_267.mat,0.00028346
1_268.mat,0.00000519
1_269.mat,0.00000000
1_270.mat,0.01593080
1_271.mat,0.00000348
1_272.mat,0.00000006
1_273.mat,0.00009872
1_274.mat,0.00000000
1_275.mat,0.00000000
1_276.mat,0.00006615
1_277.mat,0.00001790
1_278.mat,0.00003957
1_279.mat,0.00000136
1_280.mat,0.00460141
1_281.mat,0.00124224
1_282.mat,0.00000000
1_283.mat,0.00000000
1_284.mat,0.00200574
1_285.mat,0.00207911
1_286.mat,0.00000000
1_287.mat,0.99879932
1_288.mat,0.00000017
1_289.mat,0.00171552
1_290.mat,0.00000072
1_291.mat,0.00012043
1_292.mat,0.00563477
1_293.mat,0.00000001
1_294.mat,0.00171552
1_295.mat,0.00000016
1_296.mat,0.00000000
1_297.mat,0.00000000
1_298.mat,0.00000000
1_299.mat,0.00000115
1_300.mat,0.00000001
1_301.mat,0.00000021
1_302.mat,0.00000000
1_303.mat,0.00000036
1_304.mat,0.99320942
1_305.mat,0.00000001
1_306.mat,0.00000000
1_307.mat,0.02728404
1_308.mat,0.00000243
1_309.mat,0.00000000
1_310.mat,0.00000000
1_311.mat,0.00000000
1_312.mat,0.00000000
1_313.mat,0.86977971
1_314.mat,0.00000000
1_315.mat,0.00085858
1_316.mat,0.00000000
1_317.mat,0.00000000
1_318.mat,0.00000019
1_319.mat,0.00000000
1_320.mat,0.00171552
1_321.mat,0.00000017
1_322.mat,0.00144945
1_323.mat,0.00000000
1_324.mat,0.00000005
1_325.mat,0.00000113
1_326.mat,0.00171552
1_327.mat,0.00000000
1_328.mat,0.00067579
1_329.mat,0.00107133
1_330.mat,0.00000068
1_331.mat,0.00000018
1_332.mat,0.00000000
1_333.mat,0.00000001
1_334.mat,0.00000000
1_335.mat,0.00000000
1_336.mat,0.00000014
1_337.mat,0.00000000
1_338.mat,0.00000018
1_339.mat,0.00393824
1_340.mat,0.00144019
1_341.mat,0.00098532
1_342.mat,0.00000499
1_343.mat,0.05588604
1_344.mat,0.00000007
1_345.mat,0.00000000
1_346.mat,0.00000000
1_347.mat,0.00458933
1_348.mat,0.00846457
1_349.mat,0.04703567
1_350.mat,0.00000939
1_351.mat,0.00000129
1_352.mat,0.00000122
1_353.mat,0.00000043
1_354.mat,0.00000406
1_355.mat,0.00000223
1_356.mat,0.00000647
1_357.mat,0.00000002
1_358.mat,0.01710894
1_359.mat,0.00000000
1_360.mat,0.00003078
1_361.mat,0.00000001
1_362.mat,0.00000003
1_363.mat,0.02994918
1_364.mat,0.00000049
1_365.mat,0.15045556
1_366.mat,0.00000051
1_367.mat,0.00009942
1_368.mat,0.00000255
1_369.mat,0.00000136
1_370.mat,0.00000000
1_371.mat,0.00001248
1_372.mat,0.00011878
1_373.mat,0.00000000
1_374.mat,0.00000001
1_375.mat,0.00016229
1_376.mat,0.00000000
1_377.mat,0.00000000
1_378.mat,0.00000221
1_379.mat,0.00001525
1_380.mat,0.00000004
1_381.mat,0.04444831
1_382.mat,0.00000000
1_383.mat,0.00000000
1_384.mat,0.00095085
1_385.mat,0.00284061
1_386.mat,0.98812616
1_387.mat,0.00038342
1_388.mat,0.00000000
1_389.mat,0.00500621
1_390.mat,0.00000007
1_391.mat,0.00088652
1_392.mat,0.00086035
1_393.mat,0.00276085
1_394.mat,0.00000001
1_395.mat,0.00000011
1_396.mat,0.00000000
1_397.mat,0.00000130
1_398.mat,0.00059296
1_399.mat,0.00009812
1_400.mat,0.03474860
1_401.mat,0.00000000
1_402.mat,0.00004837
1_403.mat,0.00000098
1_404.mat,0.00000005
1_405.mat,0.00010790
1_406.mat,0.00000019
1_407.mat,0.00000000
1_408.mat,0.00000121
1_409.mat,0.00000006
1_410.mat,0.01814875
1_411.mat,0.00000000
1_412.mat,0.00005241
1_413.mat,0.00840716
1_414.mat,0.00000000
1_415.mat,0.00126650
1_416.mat,0.00193543
1_417.mat,0.00067115
1_418.mat,0.00054670
1_419.mat,0.00002574
1_420.mat,0.00000000
1_421.mat,0.00212549
1_422.mat,0.00005335
1_423.mat,0.00000000
1_424.mat,0.00000003
1_425.mat,0.00000025
1_426.mat,0.00000000
1_427.mat,0.00012631
1_428.mat,0.00000000
1_429.mat,0.00000103
1_430.mat,0.00000695
1_431.mat,0.97385830
1_432.mat,0.00016372
1_433.mat,0.00000000
1_434.mat,0.00043833
1_435.mat,0.00367618
1_436.mat,0.00428382
1_437.mat,0.00000000
1_438.mat,0.00000000
1_439.mat,0.00000000
1_440.mat,0.00000000
1_441.mat,0.16355436
1_442.mat,0.00327505
1_443.mat,0.00057892
1_444.mat,0.00337890
1_445.mat,0.00000000
1_446.mat,0.00131571
1_447.mat,0.00171552
1_448.mat,0.00000000
1_449.mat,0.00000049
1_450.mat,0.00000016
1_451.mat,0.00000000
1_452.mat,0.00000002
1_453.mat,0.00000533
1_454.mat,0.00089227
1_455.mat,0.00067974
1_456.mat,0.00000000
1_457.mat,0.00000058
1_458.mat,0.00000005
1_459.mat,0.00000000
1_460.mat,0.00273175
1_461.mat,0.00000065
1_462.mat,0.00000000
1_463.mat,0.00008246
1_464.mat,0.00000000
1_465.mat,0.00051978
1_466.mat,0.00660048
1_467.mat,0.00000622
1_468.mat,0.00000121
1_469.mat,0.00000001
1_470.mat,0.85325634
1_471.mat,0.00014391
1_472.mat,0.00000066
1_473.mat,0.00000000
1_474.mat,0.00019418
1_475.mat,0.00000004
1_476.mat,0.00017546
1_477.mat,0.00054574
1_478.mat,0.04517519
1_479.mat,0.00000000
1_480.mat,0.03088783
1_481.mat,0.52888244
1_482.mat,0.00000078
1_483.mat,0.00171552
1_484.mat,0.00076934
1_485.mat,0.01250614
1_486.mat,0.00004948
1_487.mat,0.00005846
1_488.mat,0.00000017
1_489.mat,0.00000000
1_490.mat,0.00000000
1_491.mat,0.00002270
1_492.mat,0.00000000
1_493.mat,0.09263413
1_494.mat,0.00000032
1_495.mat,0.00000000
1_496.mat,0.00055487
1_497.mat,0.01163088
1_498.mat,0.00001744
1_499.mat,0.14733794
1_500.mat,0.00000143
1_501.mat,0.00000000
1_502.mat,0.00000503
1_503.mat,0.00000254
1_504.mat,0.00000458
1_505.mat,0.07975047
1_506.mat,0.00022372
1_507.mat,0.00000147
1_508.mat,0.00000002
1_509.mat,0.98654765
1_510.mat,0.00000000
1_511.mat,0.00003476
1_512.mat,0.00000000
1_513.mat,0.00000200
1_514.mat,0.00000198
1_515.mat,0.00000000
1_516.mat,0.00000000
1_517.mat,0.00000288
1_518.mat,0.01617164
1_519.mat,0.03100775
1_520.mat,0.00000000
1_521.mat,0.00009298
1_522.mat,0.00083740
1_523.mat,0.00171552
1_524.mat,0.00000478
1_525.mat,0.00190243
1_526.mat,0.00000000
1_527.mat,0.00320122
1_528.mat,0.00000000
1_529.mat,0.00000002
1_530.mat,0.99979633
1_531.mat,0.00005240
1_532.mat,0.00171552
1_533.mat,0.00000015
1_534.mat,0.00009587
1_535.mat,0.03853557
1_536.mat,0.00000229
1_537.mat,0.00210963
1_538.mat,0.00171552
1_539.mat,0.00171552
1_540.mat,0.00000006
1_541.mat,0.00000016
1_542.mat,0.00000034
1_543.mat,0.03715420
1_544.mat,0.00034945
1_545.mat,0.00000000
1_546.mat,0.00009398
1_547.mat,0.00000008
1_548.mat,0.00001727
1_549.mat,0.01706421
1_550.mat,0.00014445
1_551.mat,0.00000274
1_552.mat,0.00000000
1_553.mat,0.98087639
1_554.mat,0.00008727
1_555.mat,0.00000014
1_556.mat,0.00005620
1_557.mat,0.00000002
1_558.mat,0.00000000
1_559.mat,0.00352634
1_560.mat,0.00000000
1_561.mat,0.00000348
1_562.mat,0.23486307
1_563.mat,0.00000638
1_564.mat,0.00011652
1_565.mat,0.00005733
1_566.mat,0.99977988
1_567.mat,0.04688066
1_568.mat,0.00171552
1_569.mat,0.00000000
1_570.mat,0.02372091
1_571.mat,0.00202978
1_572.mat,0.00000054
1_573.mat,0.00000000
1_574.mat,0.00000019
1_575.mat,0.00078122
1_576.mat,0.00042774
1_577.mat,0.00000519
1_578.mat,0.00084240
1_579.mat,0.81778628
1_580.mat,0.00000137
1_581.mat,0.00000000
1_582.mat,0.00000000
1_583.mat,0.00000001
1_584.mat,0.00105336
1_585.mat,0.00000070
1_586.mat,0.00002588
1_587.mat,0.53834778
1_588.mat,0.00040541
1_589.mat,0.00000000
1_590.mat,0.00000000
1_591.mat,0.00005128
1_592.mat,0.00003007
1_593.mat,0.00000000
1_594.mat,0.00858880
1_595.mat,0.00548247
1_596.mat,0.00000014
1_597.mat,0.00008017
1_598.mat,0.00007974
1_599.mat,0.00000000
1_600.mat,0.00104014
1_601.mat,0.00013042
1_602.mat,0.00027969
1_603.mat,0.00008631
1_604.mat,0.00236982
1_605.mat,0.00000000
1_606.mat,0.00017932
1_607.mat,0.00002899
1_608.mat,0.00000000
1_609.mat,0.00000000
1_610.mat,0.00000001
1_611.mat,0.00171552
1_612.mat,0.98773825
1_613.mat,0.06551573
1_614.mat,0.00001134
1_615.mat,0.00006412
1_616.mat,0.00000033
1_617.mat,0.00000000
1_618.mat,0.95086014
1_619.mat,0.00283644
1_620.mat,0.00000334
1_621.mat,0.00019888
1_622.mat,0.00057073
1_623.mat,0.00000000
1_624.mat,0.00009855
1_625.mat,0.00000008
1_626.mat,0.00043943
1_627.mat,0.00000000
1_628.mat,0.00150672
1_629.mat,0.00000001
1_630.mat,0.00004232
1_631.mat,0.04696681
1_632.mat,0.00000094
1_633.mat,0.00082673
1_634.mat,0.00000012
1_635.mat,0.00057169
1_636.mat,0.00171552
1_637.mat,0.00038684
1_638.mat,0.00010920
1_639.mat,0.00000010
1_640.mat,0.00171552
1_641.mat,0.02879981
1_642.mat,0.00171552
1_643.mat,0.00000000
1_644.mat,0.00000000
1_645.mat,0.00129546
1_646.mat,0.00000355
1_647.mat,0.00033594
1_648.mat,0.01068936
1_649.mat,0.00000002
1_650.mat,0.00000000
1_651.mat,0.00000000
1_652.mat,0.00142553
1_653.mat,0.00001073
1_654.mat,0.00000094
1_655.mat,1.00000000
1_656.mat,0.00086103
1_657.mat,0.00000029
1_658.mat,0.00000000
1_659.mat,0.00171552
1_660.mat,0.00000526
1_661.mat,0.00000001
1_662.mat,0.99994707
1_663.mat,0.99978799
1_664.mat,0.40036008
1_665.mat,0.00000000
1_666.mat,0.00000080
1_667.mat,0.00000000
1_668.mat,0.00000002
1_669.mat,0.00000000
1_670.mat,0.00000000
1_671.mat,0.00000362
1_672.mat,0.00171552
1_673.mat,0.99460900
1_674.mat,0.00002014
1_675.mat,0.00000011
1_676.mat,0.00000002
1_677.mat,0.00071757
1_678.mat,0.00054454
1_679.mat,0.00000000
1_680.mat,0.00000012
1_681.mat,0.00000095
1_682.mat,0.00000001
1_683.mat,0.00003260
1_684.mat,0.00000007
1_685.mat,0.00029597
1_686.mat,0.00000000
1_687.mat,0.00000657
1_688.mat,0.00644018
1_689.mat,0.00000003
1_690.mat,0.00000280
1_691.mat,0.00000000
1_692.mat,0.00000000
1_693.mat,0.00002670
1_694.mat,0.00016754
1_695.mat,0.00000003
1_696.mat,0.00335508
1_697.mat,0.00006062
1_698.mat,0.00000000
1_699.mat,0.00000071
1_700.mat,0.00000000
1_701.mat,0.00000000
1_702.mat,0.00118288
1_703.mat,0.00001362
1_704.mat,0.00000000
1_705.mat,0.00000000
1_706.mat,0.00000000
1_707.mat,0.00000000
1_708.mat,0.00000343
1_709.mat,0.00000106
1_710.mat,0.00000003
1_711.mat,0.00376584
1_712.mat,0.00024738
1_713.mat,0.00020359
1_714.mat,0.00171552
1_715.mat,0.00000000
1_716.mat,0.00000004
1_717.mat,0.00000000
1_718.mat,0.00000000
1_719.mat,0.02343930
1_720.mat,0.00016779
1_721.mat,0.00023845
1_722.mat,0.00171552
1_723.mat,0.00000000
1_724.mat,0.00000001
1_725.mat,0.00000000
1_726.mat,0.00491274
1_727.mat,0.00000004
1_728.mat,0.01267402
1_729.mat,0.00762953
1_730.mat,0.00944379
1_731.mat,0.00000000
1_732.mat,0.00000000
1_733.mat,0.00000593
1_734.mat,0.99920422
1_735.mat,0.00000738
1_736.mat,0.00000000
1_737.mat,0.00005437
1_738.mat,0.00000000
1_739.mat,0.03013624
1_740.mat,0.00000862
1_741.mat,0.00052227
1_742.mat,0.00009922
1_743.mat,0.00000000
1_744.mat,0.99354929
1_745.mat,0.00000000
1_746.mat,0.00000000
1_747.mat,0.17602828
1_748.mat,0.00124616
1_749.mat,0.00036362
1_750.mat,0.00171552
1_751.mat,0.00171552
1_752.mat,0.00000000
1_753.mat,0.00007035
1_754.mat,0.00124393
1_755.mat,0.00001325
1_756.mat,0.14770165
1_757.mat,0.00083331
1_758.mat,0.02994976
1_759.mat,0.00003805
1_760.mat,0.00000048
1_761.mat,0.00065612
1_762.mat,0.00000742
1_763.mat,0.00000000
1_764.mat,0.33670443
1_765.mat,0.00145289
1_766.mat,0.00000000
1_767.mat,0.00000110
1_768.mat,0.00101979
1_769.mat,0.00000000
1_770.mat,0.00171552
1_771.mat,0.00000000
1_772.mat,0.00000056
1_773.mat,0.00000000
1_774.mat,0.00000000
1_775.mat,0.00001989
1_776.mat,0.00044918
1_777.mat,0.00081410
1_778.mat,0.00000045
1_779.mat,0.00000001
1_780.mat,0.00000078
1_781.mat,0.00000120
1_782.mat,0.00000000
1_783.mat,0.00171552
1_784.mat,0.00000000
1_785.mat,0.00012527
1_786.mat,0.00000000
1_787.mat,0.00171552
1_788.mat,0.00000000
1_789.mat,0.00003492
1_790.mat,0.00666220
1_791.mat,0.00001798
1_792.mat,0.00000000
1_793.mat,0.00000000
1_794.mat,0.00001214
1_795.mat,0.00002183
1_796.mat,0.00000146
1_797.mat,0.97359180
1_798.mat,0.00000793
1_799.mat,0.00000000
1_800.mat,0.00000009
1_801.mat,0.00000774
1_802.mat,0.00171552
1_803.mat,0.02292427
1_804.mat,0.00002147
1_805.mat,0.00000000
1_806.mat,0.00000000
1_807.mat,0.00000324
1_808.mat,0.00052301
1_809.mat,0.06046250
1_810.mat,0.00108324
1_811.mat,0.00000164
1_812.mat,0.00000000
1_813.mat,0.00121985
1_814.mat,0.00000111
1_815.mat,0.00001582
1_816.mat,0.00008397
1_817.mat,0.00277584
1_818.mat,0.00000859
1_819.mat,0.00000000
1_820.mat,0.00000000
1_821.mat,0.00000001
1_822.mat,0.00000000
1_823.mat,0.00002049
1_824.mat,0.00000001
1_825.mat,0.00171552
1_826.mat,0.00000000
1_827.mat,0.00123964
1_828.mat,0.00000000
1_829.mat,0.99981230
1_830.mat,0.00000000
1_831.mat,0.00000042
1_832.mat,0.00000000
1_833.mat,0.16115800
1_834.mat,0.00000000
1_835.mat,0.00051857
1_836.mat,0.12372761
1_837.mat,0.00124144
1_838.mat,0.00000000
1_839.mat,0.00227781
1_840.mat,0.00000490
1_841.mat,0.00010953
1_842.mat,0.00000194
1_843.mat,0.00000000
1_844.mat,0.00000088
1_845.mat,0.00000001
1_846.mat,0.00000002
1_847.mat,0.35449147
1_848.mat,0.00000056
1_849.mat,0.00000078
1_850.mat,0.00001011
1_851.mat,0.00564589
1_852.mat,0.00000027
1_853.mat,0.00000000
1_854.mat,0.00000000
1_855.mat,0.00014883
1_856.mat,0.00023056
1_857.mat,0.00000099
1_858.mat,0.00708636
1_859.mat,0.00000000
1_860.mat,0.00132463
1_861.mat,0.00000000
1_862.mat,0.00000451
1_863.mat,0.00025577
1_864.mat,0.00001550
1_865.mat,0.00380437
1_866.mat,0.00000000
1_867.mat,0.00000752
1_868.mat,0.00000042
1_869.mat,0.00949591
1_870.mat,0.00000000
1_871.mat,0.00001483
1_872.mat,0.00000000
1_873.mat,0.00000000
1_874.mat,0.00171552
1_875.mat,0.00000000
1_876.mat,0.00000007
1_877.mat,0.00011828
1_878.mat,0.00002003
1_879.mat,0.00000000
1_880.mat,0.00000000
1_881.mat,0.00000000
1_882.mat,0.00000000
1_883.mat,0.00065686
1_884.mat,0.00000000
1_885.mat,0.00078559
1_886.mat,0.00000000
1_887.mat,0.00000001
1_888.mat,0.02036673
1_889.mat,0.00001314
1_890.mat,0.00039908
1_891.mat,0.12734194
1_892.mat,0.00077015
1_893.mat,0.00000002
1_894.mat,0.00000000
1_895.mat,0.00003638
1_896.mat,0.00171552
1_897.mat,0.00000002
1_898.mat,0.00000000
1_899.mat,0.00011084
1_900.mat,0.00005107
1_901.mat,0.00000000
1_902.mat,0.00000046
1_903.mat,0.00009059
1_904.mat,0.09574883
1_905.mat,0.00171552
1_906.mat,0.00000018
1_907.mat,0.45002064
1_908.mat,0.00000000
1_909.mat,0.00000001
1_910.mat,0.00000001
1_911.mat,0.00044619
1_912.mat,0.00002597
1_913.mat,0.00205629
1_914.mat,0.00047298
1_915.mat,0.00000001
1_916.mat,0.00171552
1_917.mat,0.00000000
1_918.mat,0.00000000
1_919.mat,0.00000111
1_920.mat,0.00000002
1_921.mat,0.00004265
1_922.mat,0.00186634
1_923.mat,0.00000000
1_924.mat,0.00000000
1_925.mat,0.99462128
1_926.mat,0.00068922
1_927.mat,0.00038527
1_928.mat,0.00000028
1_929.mat,0.00000000
1_930.mat,0.00000001
1_931.mat,0.00000000
1_932.mat,0.00000000
1_933.mat,0.00171552
1_934.mat,0.00008168
1_935.mat,0.00000000
1_936.mat,0.00000000
1_937.mat,0.00000474
1_938.mat,0.00000000
1_939.mat,0.00171552
1_940.mat,0.00000136
1_941.mat,0.00171552
1_942.mat,0.00000000
1_943.mat,0.00000007
1_944.mat,0.00000578
1_945.mat,0.00012759
1_946.mat,0.00151000
1_947.mat,0.00000135
1_948.mat,0.00000008
1_949.mat,0.00000078
1_950.mat,0.00000000
1_951.mat,0.00000079
1_952.mat,0.00001843
1_953.mat,0.00003069
1_954.mat,0.00452124
1_955.mat,0.00000000
1_956.mat,0.00005986
1_957.mat,0.00000020
1_958.mat,0.00171552
1_959.mat,0.00000000
1_960.mat,0.00000344
1_961.mat,0.00028936
1_962.mat,0.00000011
1_963.mat,0.00000095
1_964.mat,0.00000003
1_965.mat,0.00000000
1_966.mat,0.00000248
1_967.mat,0.00000000
1_968.mat,0.00006617
1_969.mat,0.00171552
1_970.mat,0.00000000
1_971.mat,0.00000008
1_972.mat,0.00000779
1_973.mat,0.00000001
1_974.mat,0.00004873
1_975.mat,0.00015699
1_976.mat,0.00186187
1_977.mat,0.00086958
1_978.mat,0.00000000
1_979.mat,0.00000000
1_980.mat,0.00000671
1_981.mat,0.00171552
1_982.mat,0.00000001
1_983.mat,0.00001889
1_984.mat,0.00066482
1_985.mat,0.10096879
1_986.mat,0.00000220
1_987.mat,0.00000232
1_988.mat,0.00000000
1_989.mat,0.00124226
1_990.mat,0.00000018
1_991.mat,0.18968776
1_992.mat,0.00000037
1_993.mat,0.00003290
1_994.mat,0.00004856
1_995.mat,0.18934101
1_996.mat,0.00000156
1_997.mat,0.00000001
1_998.mat,0.00001632
1_999.mat,0.00009396
1_1000.mat,0.00000001
1_1001.mat,0.00848708
1_1002.mat,0.00000002
1_1003.mat,0.00568702
1_1004.mat,0.00000090
1_1005.mat,0.00000000
1_1006.mat,0.00000000
1_1007.mat,0.00000000
1_1008.mat,0.00000000
1_1009.mat,0.00000289
1_1010.mat,0.00416080
1_1011.mat,0.00040319
1_1012.mat,0.00021678
1_1013.mat,0.00000000
1_1014.mat,0.00000000
1_1015.mat,0.00006333
1_1016.mat,0.00000026
1_1017.mat,0.01268949
1_1018.mat,0.00007005
1_1019.mat,0.00424345
1_1020.mat,0.35199684
1_1021.mat,0.00000769
1_1022.mat,0.28202155
1_1023.mat,0.00077119
1_1024.mat,0.00000000
1_1025.mat,0.00064905
1_1026.mat,0.00001676
1_1027.mat,0.00171552
1_1028.mat,0.00000801
1_1029.mat,0.00024802
1_1030.mat,0.00005133
1_1031.mat,0.00000002
1_1032.mat,0.00004138
1_1033.mat,0.00000001
1_1034.mat,0.00018396
1_1035.mat,0.00000181
1_1036.mat,0.00000017
1_1037.mat,0.00002379
1_1038.mat,0.00321887
1_1039.mat,0.00002316
1_1040.mat,0.00000000
1_1041.mat,0.00000002
1_1042.mat,0.00784485
1_1043.mat,0.00001740
1_1044.mat,0.00000000
1_1045.mat,0.00028163
1_1046.mat,0.00000247
1_1047.mat,0.00000045
1_1048.mat,0.00000000
1_1049.mat,0.00041776
1_1050.mat,0.00000003
1_1051.mat,0.00118197
1_1052.mat,0.00000008
1_1053.mat,0.00000243
1_1054.mat,0.00000426
1_1055.mat,0.00021951
1_1056.mat,0.00000563
1_1057.mat,0.00171552
1_1058.mat,0.00000000
1_1059.mat,0.00000004
1_1060.mat,0.00189150
1_1061.mat,0.00000002
1_1062.mat,0.00001888
1_1063.mat,0.82537007
1_1064.mat,0.00000018
1_1065.mat,0.00000000
1_1066.mat,0.00039330
1_1067.mat,0.00000000
1_1068.mat,0.00146518
1_1069.mat,0.00004161
1_1070.mat,0.00015235
