File,Class
1_306.mat,0.09800402
1_307.mat,0.13796413
1_308.mat,0.06967130
1_309.mat,0.13350822
1_310.mat,0.13796413
1_311.mat,0.07467661
1_312.mat,0.08317740
1_313.mat,0.13796413
1_314.mat,0.11464862
1_315.mat,0.13796413
1_316.mat,0.12879078
1_317.mat,0.11607841
1_318.mat,0.13796413
1_319.mat,0.05198530
1_320.mat,0.13657637
1_321.mat,0.13603868
1_322.mat,0.07490769
1_323.mat,0.06741283
1_324.mat,0.13796413
1_325.mat,0.04036696
1_326.mat,0.13796413
1_327.mat,0.05214643
1_328.mat,0.05152819
1_329.mat,0.13796413
1_330.mat,0.13547194
1_331.mat,0.13796413
1_332.mat,0.13796413
1_333.mat,0.09584505
1_334.mat,0.03508798
1_335.mat,0.06799243
1_336.mat,0.12237755
1_337.mat,0.07770705
1_338.mat,0.09301872
1_339.mat,0.11020042
1_340.mat,0.13796413
1_341.mat,0.13796413
1_342.mat,0.12337714
1_343.mat,0.13490884
1_344.mat,0.13694990
1_345.mat,0.09866313
1_346.mat,0.07031211
1_347.mat,0.13745762
1_348.mat,0.07496278
1_349.mat,0.13796413
1_350.mat,0.13796413
1_351.mat,0.13796413
1_352.mat,0.13796413
1_353.mat,0.10218176
1_354.mat,0.13796413
1_355.mat,0.13796413
1_356.mat,0.13796413
1_357.mat,0.10817594
1_358.mat,0.13796413
1_359.mat,0.12008660
1_360.mat,0.13796276
1_361.mat,0.06636439
1_362.mat,0.13796413
1_363.mat,0.13796413
1_364.mat,0.13796413
1_365.mat,0.13796413
1_366.mat,0.13796413
1_367.mat,0.12973572
1_368.mat,0.13796413
1_369.mat,0.12064884
1_370.mat,0.13796413
1_371.mat,0.11361554
1_372.mat,0.13796413
1_373.mat,0.13796413
1_374.mat,0.11042959
1_375.mat,0.13796413
1_376.mat,0.04208710
1_377.mat,0.11407126
1_378.mat,0.13796413
1_379.mat,0.08108523
1_380.mat,0.11184802
1_381.mat,0.13796413
1_382.mat,0.13796413
1_383.mat,0.09031771
1_384.mat,0.13796413
1_385.mat,0.10301173
1_386.mat,0.13796413
1_387.mat,0.13796413
1_388.mat,0.13796413
1_389.mat,0.13796413
1_390.mat,0.13796413
1_391.mat,0.13796413
1_392.mat,0.12605873
1_393.mat,0.05920419
1_394.mat,0.13796413
1_395.mat,0.08323202
1_396.mat,0.12753767
1_397.mat,0.12699135
1_398.mat,0.13796413
1_399.mat,0.04790327
1_400.mat,0.03720928
1_401.mat,0.13796413
1_402.mat,0.13796413
1_403.mat,0.13796413
1_404.mat,0.13796413
1_405.mat,0.13709402
1_406.mat,0.07646152
1_407.mat,0.10591803
1_408.mat,0.06824568
1_409.mat,0.07764988
1_410.mat,0.13796413
1_411.mat,0.05993957
1_412.mat,0.12281776
1_413.mat,0.10653899
1_414.mat,0.13796413
1_415.mat,0.10525517
1_416.mat,0.07117673
1_417.mat,0.08512329
1_418.mat,0.11387199
1_419.mat,0.13796413
1_420.mat,0.13796413
1_421.mat,0.13796413
1_422.mat,0.06779335
1_423.mat,0.13796413
1_424.mat,0.13796413
1_425.mat,0.13796413
1_426.mat,0.13796413
1_427.mat,0.13590875
1_428.mat,0.09653109
1_429.mat,0.07443582
1_430.mat,0.13796413
1_431.mat,0.13796413
1_432.mat,0.13796413
1_433.mat,0.06430385
1_434.mat,0.05294166
1_435.mat,0.13796413
1_436.mat,0.13796413
1_437.mat,0.13796413
1_438.mat,0.11047753
1_439.mat,0.05509012
1_440.mat,0.02714854
1_441.mat,0.12611593
1_442.mat,0.13796413
1_443.mat,0.08052531
1_444.mat,0.09702124
1_445.mat,0.13796413
1_446.mat,0.04583528
1_447.mat,0.09162582
1_448.mat,0.10036620
1_449.mat,0.13796413
1_450.mat,0.09201087
1_451.mat,0.13019352
1_452.mat,0.04007110
1_453.mat,0.08066122
1_454.mat,0.13796413
1_455.mat,0.06775142
1_456.mat,0.09056655
1_457.mat,0.12212570
1_458.mat,0.13796413
1_459.mat,0.07943622
1_460.mat,0.13614796
1_461.mat,0.08674423
1_462.mat,0.11925475
1_463.mat,0.13312860
1_464.mat,0.04903682
1_465.mat,0.13796413
1_466.mat,0.06743389
1_467.mat,0.12776451
1_468.mat,0.08948735
1_469.mat,0.06201351
1_470.mat,0.12759684
1_471.mat,0.10841861
1_472.mat,0.13803947
1_473.mat,0.06716899
1_474.mat,0.13796413
1_475.mat,0.11287951
1_476.mat,0.13796413
1_477.mat,0.06103033
1_478.mat,0.13796413
1_479.mat,0.07546927
1_480.mat,0.08529542
1_481.mat,0.13216753
1_482.mat,0.13625556
1_483.mat,0.07445437
1_484.mat,0.13815594
1_485.mat,0.13796413
1_486.mat,0.13796413
1_487.mat,0.13796413
1_488.mat,0.13796413
1_489.mat,0.12170985
1_490.mat,0.11810289
1_491.mat,0.12826100
1_492.mat,0.13796413
1_493.mat,0.13198231
1_494.mat,0.13796413
1_495.mat,0.12966740
1_496.mat,0.08644104
1_497.mat,0.06844291
1_498.mat,0.13125016
1_499.mat,0.11902136
1_500.mat,0.13796413
1_501.mat,0.05677200
1_502.mat,0.09227549
1_503.mat,0.13796413
1_504.mat,0.13796413
1_505.mat,0.13796413
1_506.mat,0.05212087
1_507.mat,0.08752205
1_508.mat,0.13249737
1_509.mat,0.13796413
1_510.mat,0.11947172
1_511.mat,0.13796413
1_512.mat,0.13626471
1_513.mat,0.13796413
1_514.mat,0.13796413
1_515.mat,0.06331225
1_516.mat,0.13796413
1_517.mat,0.13784166
1_518.mat,0.04150567
1_519.mat,0.13796413
1_520.mat,0.12694396
1_521.mat,0.13760716
1_522.mat,0.06670443
1_523.mat,0.13796413
1_524.mat,0.09829971
1_525.mat,0.04454866
1_526.mat,0.13796413
1_527.mat,0.08595014
1_528.mat,0.04920256
1_529.mat,0.13796413
1_530.mat,0.09878524
1_531.mat,0.11368206
1_532.mat,0.13796413
1_533.mat,0.13796413
1_534.mat,0.13215280
1_535.mat,0.13796413
1_536.mat,0.13796413
1_537.mat,0.13796413
1_538.mat,0.13796413
1_539.mat,0.13796413
1_540.mat,0.13796413
1_541.mat,0.13796413
1_542.mat,0.05827145
1_543.mat,0.13796413
1_544.mat,0.13796413
1_545.mat,0.13282198
1_546.mat,0.13796413
1_547.mat,0.12105924
1_548.mat,0.07900439
1_549.mat,0.06615619
1_550.mat,0.13796413
1_551.mat,0.13802940
1_552.mat,0.04882446
1_553.mat,0.07797526
1_554.mat,0.13796413
1_555.mat,0.13796413
1_556.mat,0.13809112
1_557.mat,0.06071928
1_558.mat,0.13118216
1_559.mat,0.13796413
1_560.mat,0.13796413
1_561.mat,0.06085998
1_562.mat,0.13796413
1_563.mat,0.12916759
1_564.mat,0.13796413
1_565.mat,0.08571675
1_566.mat,0.13165128
1_567.mat,0.13796413
1_568.mat,0.13796413
1_569.mat,0.09599090
1_570.mat,0.13796413
1_571.mat,0.13796413
1_572.mat,0.13796413
1_573.mat,0.11036249
1_574.mat,0.13143419
1_575.mat,0.13796413
1_576.mat,0.13796413
1_577.mat,0.04352536
1_578.mat,0.13796413
1_579.mat,0.07972025
1_580.mat,0.11713742
1_581.mat,0.07015610
1_582.mat,0.07763826
1_583.mat,0.13796413
1_584.mat,0.05906953
1_585.mat,0.13553776
1_586.mat,0.08265409
1_587.mat,0.07814497
1_588.mat,0.09770374
1_589.mat,0.13796413
1_590.mat,0.13796413
1_591.mat,0.04976312
1_592.mat,0.05538315
1_593.mat,0.11150806
1_594.mat,0.13796413
1_595.mat,0.10803646
1_596.mat,0.05389652
1_597.mat,0.13796413
1_598.mat,0.13796413
1_599.mat,0.13786590
1_600.mat,0.09652664
1_601.mat,0.13796413
1_602.mat,0.13796413
1_603.mat,0.10348444
1_604.mat,0.10148349
1_605.mat,0.13796413
1_606.mat,0.13796413
1_607.mat,0.11955913
1_608.mat,0.13677467
1_609.mat,0.08763877
1_610.mat,0.13162714
1_611.mat,0.13796413
1_612.mat,0.13796413
1_613.mat,0.07965377
1_614.mat,0.04295629
1_615.mat,0.13796413
1_616.mat,0.10577668
1_617.mat,0.13256554
1_618.mat,0.02852106
1_619.mat,0.13796413
1_620.mat,0.04944251
1_621.mat,0.10803646
1_622.mat,0.10738645
1_623.mat,0.07883295
1_624.mat,0.13796413
1_625.mat,0.13796413
1_626.mat,0.13720849
1_627.mat,0.09946664
1_628.mat,0.13796413
1_629.mat,0.13796413
1_630.mat,0.13796413
1_631.mat,0.11967893
1_632.mat,0.08768614
1_633.mat,0.08306778
1_634.mat,0.12540144
1_635.mat,0.13796413
1_636.mat,0.13796413
1_637.mat,0.08311456
1_638.mat,0.08177947
1_639.mat,0.10020781
1_640.mat,0.13796413
1_641.mat,0.13796413
1_642.mat,0.13796413
1_643.mat,0.08272342
1_644.mat,0.10909980
1_645.mat,0.13796413
1_646.mat,0.13796413
1_647.mat,0.13796413
1_648.mat,0.13796413
1_649.mat,0.12051352
1_650.mat,0.05789753
1_651.mat,0.10573011
1_652.mat,0.03607059
1_653.mat,0.13138594
1_654.mat,0.13796413
1_655.mat,0.13796413
1_656.mat,0.11873623
1_657.mat,0.13796413
1_658.mat,0.13110965
1_659.mat,0.13796413
1_660.mat,0.13796413
1_661.mat,0.06070234
1_662.mat,0.13038732
1_663.mat,0.13796413
1_664.mat,0.13796413
1_665.mat,0.13796413
1_666.mat,0.05696805
1_667.mat,0.13796413
1_668.mat,0.08081703
1_669.mat,0.12743923
1_670.mat,0.13773654
1_671.mat,0.13796413
1_672.mat,0.13796413
1_673.mat,0.13796413
1_674.mat,0.05310237
1_675.mat,0.13796413
1_676.mat,0.13796413
1_677.mat,0.13205527
1_678.mat,0.11430942
1_679.mat,0.12635945
1_680.mat,0.06517801
1_681.mat,0.07534679
1_682.mat,0.13796413
1_683.mat,0.12511458
1_684.mat,0.13796413
1_685.mat,0.10706758
1_686.mat,0.08090881
1_687.mat,0.13796413
1_688.mat,0.08317320
1_689.mat,0.13796413
1_690.mat,0.06888352
1_691.mat,0.12800437
1_692.mat,0.07022663
1_693.mat,0.10030489
1_694.mat,0.13796413
1_695.mat,0.09580818
1_696.mat,0.13796413
1_697.mat,0.13739665
1_698.mat,0.06499922
1_699.mat,0.13796413
1_700.mat,0.13764335
1_701.mat,0.13796413
1_702.mat,0.13796413
1_703.mat,0.13796413
1_704.mat,0.13796413
1_705.mat,0.06183799
1_706.mat,0.13796413
1_707.mat,0.13796413
1_708.mat,0.13796413
1_709.mat,0.05336368
1_710.mat,0.04649776
1_711.mat,0.13796413
1_712.mat,0.13796413
1_713.mat,0.13796413
1_714.mat,0.13796413
1_715.mat,0.13796413
1_716.mat,0.09775489
1_717.mat,0.09111387
1_718.mat,0.13562289
1_719.mat,0.13796413
1_720.mat,0.13796413
1_721.mat,0.13796413
1_722.mat,0.13796413
1_723.mat,0.05680104
1_724.mat,0.09297753
1_725.mat,0.13796413
1_726.mat,0.13803151
1_727.mat,0.12396377
1_728.mat,0.12024195
1_729.mat,0.10410330
1_730.mat,0.04192121
1_731.mat,0.10414155
1_732.mat,0.13796413
1_733.mat,0.13796413
1_734.mat,0.13796413
1_735.mat,0.11049315
1_736.mat,0.13544393
1_737.mat,0.13402416
1_738.mat,0.13796413
1_739.mat,0.10728175
1_740.mat,0.13796413
1_741.mat,0.13796413
1_742.mat,0.08054535
1_743.mat,0.13719571
1_744.mat,0.08228880
1_745.mat,0.10419097
1_746.mat,0.05736801
1_747.mat,0.13796419
1_748.mat,0.13796413
1_749.mat,0.09011676
1_750.mat,0.08493251
1_751.mat,0.10803646
1_752.mat,0.13731237
1_753.mat,0.09800094
1_754.mat,0.07750947
1_755.mat,0.12789485
1_756.mat,0.13796413
1_757.mat,0.09540755
1_758.mat,0.13796413
1_759.mat,0.10803646
1_760.mat,0.13658065
1_761.mat,0.13796413
1_762.mat,0.09551860
1_763.mat,0.09584653
1_764.mat,0.12763788
1_765.mat,0.03658674
1_766.mat,0.13796413
1_767.mat,0.13796413
1_768.mat,0.13796413
1_769.mat,0.13796413
1_770.mat,0.13796413
1_771.mat,0.08738799
1_772.mat,0.03350874
1_773.mat,0.12245971
1_774.mat,0.12808149
1_775.mat,0.06729017
1_776.mat,0.09085901
1_777.mat,0.06474366
1_778.mat,0.11042617
1_779.mat,0.06601949
1_780.mat,0.06277728
1_781.mat,0.13808039
1_782.mat,0.13796413
1_783.mat,0.13796413
1_784.mat,0.09916153
1_785.mat,0.05666241
1_786.mat,0.09924415
1_787.mat,0.10680208
1_788.mat,0.09805269
1_789.mat,0.10617474
1_790.mat,0.03610534
1_791.mat,0.09213404
1_792.mat,0.06002541
1_793.mat,0.13796413
1_794.mat,0.13796413
1_795.mat,0.13796413
1_796.mat,0.13796413
1_797.mat,0.11176379
1_798.mat,0.09618367
1_799.mat,0.13796413
1_800.mat,0.05724472
1_801.mat,0.13796413
1_802.mat,0.13796413
1_803.mat,0.13796413
1_804.mat,0.10129773
1_805.mat,0.10160900
1_806.mat,0.12983273
1_807.mat,0.12858473
1_808.mat,0.08657571
1_809.mat,0.13796413
1_810.mat,0.09147646
1_811.mat,0.13796413
1_812.mat,0.12001617
1_813.mat,0.09082916
1_814.mat,0.13796413
1_815.mat,0.13796413
1_816.mat,0.13796413
1_817.mat,0.11856903
1_818.mat,0.13796413
1_819.mat,0.13712361
1_820.mat,0.10018505
1_821.mat,0.07028198
1_822.mat,0.03885034
1_823.mat,0.05265496
1_824.mat,0.02419002
1_825.mat,0.13796413
1_826.mat,0.13136864
1_827.mat,0.04588857
1_828.mat,0.11156689
1_829.mat,0.12499708
1_830.mat,0.13796413
1_831.mat,0.05217996
1_832.mat,0.04879206
1_833.mat,0.07669436
1_834.mat,0.13796413
1_835.mat,0.08149259
1_836.mat,0.13796413
1_837.mat,0.12818970
1_838.mat,0.13796413
1_839.mat,0.13796413
1_840.mat,0.13796413
1_841.mat,0.08414609
1_842.mat,0.09252498
1_843.mat,0.07518874
1_844.mat,0.13796413
1_845.mat,0.13796413
1_846.mat,0.13796413
1_847.mat,0.13796413
1_848.mat,0.13796413
1_849.mat,0.13796413
1_850.mat,0.09616863
1_851.mat,0.10803646
1_852.mat,0.12591931
1_853.mat,0.13042597
1_854.mat,0.05575909
1_855.mat,0.13796413
1_856.mat,0.13796413
1_857.mat,0.12104962
1_858.mat,0.13796413
1_859.mat,0.03451776
1_860.mat,0.10181789
1_861.mat,0.06516485
1_862.mat,0.13796216
1_863.mat,0.13796413
1_864.mat,0.13321574
1_865.mat,0.12465985
1_866.mat,0.13769652
1_867.mat,0.13796413
1_868.mat,0.13796413
1_869.mat,0.13796413
1_870.mat,0.08091529
1_871.mat,0.10516030
1_872.mat,0.04514314
1_873.mat,0.13796413
1_874.mat,0.13796413
1_875.mat,0.06024789
1_876.mat,0.06265020
1_877.mat,0.13796413
1_878.mat,0.04558977
1_879.mat,0.06179236
1_880.mat,0.06039595
1_881.mat,0.09837619
1_882.mat,0.08789171
1_883.mat,0.13796413
1_884.mat,0.13796413
1_885.mat,0.10563863
1_886.mat,0.07718232
1_887.mat,0.08048397
1_888.mat,0.13796413
1_889.mat,0.13796413
1_890.mat,0.12151658
1_891.mat,0.09562448
1_892.mat,0.08343238
1_893.mat,0.13796413
1_894.mat,0.13796413
1_895.mat,0.07112321
1_896.mat,0.13796413
1_897.mat,0.10035904
1_898.mat,0.06834582
1_899.mat,0.13796413
1_900.mat,0.12635802
1_901.mat,0.13796413
1_902.mat,0.13796413
1_903.mat,0.10757576
1_904.mat,0.13796413
1_905.mat,0.13796413
1_906.mat,0.11775336
1_907.mat,0.04198312
1_908.mat,0.13796413
1_909.mat,0.11931361
1_910.mat,0.08825091
1_911.mat,0.11351557
1_912.mat,0.09580895
1_913.mat,0.13796413
1_914.mat,0.04987724
1_915.mat,0.13796413
1_916.mat,0.08881160
1_917.mat,0.13796413
1_918.mat,0.13755065
1_919.mat,0.13796413
1_920.mat,0.07547117
1_921.mat,0.07654452
1_922.mat,0.10869478
1_923.mat,0.13796413
1_924.mat,0.10220487
1_925.mat,0.07368939
1_926.mat,0.13796413
1_927.mat,0.13546078
1_928.mat,0.13796413
1_929.mat,0.06862688
1_930.mat,0.13796413
1_931.mat,0.13796413
1_932.mat,0.04899146
1_933.mat,0.13796413
1_934.mat,0.13796413
1_935.mat,0.05129198
1_936.mat,0.11292451
1_937.mat,0.13794304
1_938.mat,0.12452298
1_939.mat,0.11136249
1_940.mat,0.04143352
1_941.mat,0.10803646
1_942.mat,0.08534898
1_943.mat,0.08269741
1_944.mat,0.13796413
1_945.mat,0.13759330
1_946.mat,0.13796413
1_947.mat,0.09900600
1_948.mat,0.03956225
1_949.mat,0.13808340
1_950.mat,0.08652286
1_951.mat,0.13796413
1_952.mat,0.05277978
1_953.mat,0.13796413
1_954.mat,0.13796413
1_955.mat,0.13796413
1_956.mat,0.05996109
1_957.mat,0.13796413
1_958.mat,0.13796413
1_959.mat,0.13796413
1_960.mat,0.13796413
1_961.mat,0.13796413
1_962.mat,0.12709856
1_963.mat,0.12306964
1_964.mat,0.13796413
1_965.mat,0.07435851
1_966.mat,0.13796413
1_967.mat,0.06251007
1_968.mat,0.13796413
1_969.mat,0.13796413
1_970.mat,0.13796413
1_971.mat,0.13796413
1_972.mat,0.13796413
1_973.mat,0.13796413
1_974.mat,0.08703831
1_975.mat,0.11836158
1_976.mat,0.13796413
1_977.mat,0.13796413
1_978.mat,0.13796413
1_979.mat,0.03873304
1_980.mat,0.06062416
1_981.mat,0.13796413
1_982.mat,0.13418688
1_983.mat,0.01870415
1_984.mat,0.13796413
1_985.mat,0.13796413
1_986.mat,0.13796413
1_987.mat,0.12665117
1_988.mat,0.11908162
1_989.mat,0.13796413
1_990.mat,0.13796413
1_991.mat,0.13796413
1_992.mat,0.13796413
1_993.mat,0.13796413
1_994.mat,0.13542986
1_995.mat,0.13796413
1_996.mat,0.13025549
1_997.mat,0.13352524
1_998.mat,0.13796413
1_999.mat,0.13796413
1_1000.mat,0.13796413
1_1001.mat,0.04308537
1_1002.mat,0.06110962
1_1003.mat,0.10442298
1_1004.mat,0.13796413
1_1005.mat,0.07899965
1_1006.mat,0.04834950
1_1007.mat,0.04915214
1_1008.mat,0.07928054
1_1009.mat,0.13796413
1_1010.mat,0.13796413
1_1011.mat,0.10158407
1_1012.mat,0.13499781
1_1013.mat,0.06468619
1_1014.mat,0.08520658
1_1015.mat,0.02269858
1_1016.mat,0.12506568
1_1017.mat,0.07846402
1_1018.mat,0.08239448
1_1019.mat,0.13620761
1_1020.mat,0.13796413
1_1021.mat,0.13796413
1_1022.mat,0.13796413
1_1023.mat,0.08901413
1_1024.mat,0.12274899
1_1025.mat,0.13796413
1_1026.mat,0.10690803
1_1027.mat,0.13796413
1_1028.mat,0.07948091
1_1029.mat,0.13796413
1_1030.mat,0.05976318
1_1031.mat,0.10907801
1_1032.mat,0.08870737
1_1033.mat,0.13796413
1_1034.mat,0.13796413
1_1035.mat,0.13796413
1_1036.mat,0.09785321
1_1037.mat,0.13796413
1_1038.mat,0.13796413
1_1039.mat,0.10803646
1_1040.mat,0.13796413
1_1041.mat,0.07138657
1_1042.mat,0.13796413
1_1043.mat,0.13812166
1_1044.mat,0.13796413
1_1045.mat,0.13796413
1_1046.mat,0.13748072
1_1047.mat,0.13796413
1_1048.mat,0.12340684
1_1049.mat,0.13796413
1_1050.mat,0.06452633
1_1051.mat,0.11602892
1_1052.mat,0.13796413
1_1053.mat,0.13796413
1_1054.mat,0.05691665
1_1055.mat,0.13796413
1_1056.mat,0.09573285
1_1057.mat,0.10742993
1_1058.mat,0.09594510
1_1059.mat,0.13796413
1_1060.mat,0.08814051
1_1061.mat,0.13796413
1_1062.mat,0.07288802
1_1063.mat,0.10878711
1_1064.mat,0.08028765
1_1065.mat,0.02619687
1_1066.mat,0.13796413
1_1067.mat,0.13796413
1_1068.mat,0.13796413
1_1069.mat,0.12978557
1_1070.mat,0.13796413
