File,Class
1_1142.mat,0.06680064
1_1143.mat,0.15197314
1_1144.mat,0.05043010
1_1145.mat,0.20294455
1_1146.mat,0.24048133
1_1147.mat,0.18548009
1_1148.mat,0.12661171
1_1149.mat,0.19211750
1_115.mat,0.20047556
1_1150.mat,0.09465582
1_1151.mat,0.05626574
1_1152.mat,0.13460711
1_1153.mat,0.08960164
1_1154.mat,0.22271638
1_1155.mat,0.20304944
1_1156.mat,0.18751319
1_1157.mat,0.10473028
1_1158.mat,0.12805976
1_1159.mat,0.01738163
1_116.mat,0.23407371
1_1160.mat,0.07701775
1_1161.mat,0.18575124
1_1162.mat,0.21174659
1_1163.mat,0.24141769
1_1164.mat,0.18715674
1_1165.mat,0.19459452
1_1166.mat,0.19857015
1_1167.mat,0.15647550
1_1168.mat,0.17169169
1_1169.mat,0.22051401
1_117.mat,0.08659955
1_1170.mat,0.24613549
1_1171.mat,0.20610552
1_1172.mat,0.18651859
1_1173.mat,0.18897632
1_1174.mat,0.18548009
1_1175.mat,0.07345925
1_1176.mat,0.33023590
1_1177.mat,0.18161878
1_1178.mat,0.25060958
1_1179.mat,0.03628363
1_118.mat,0.21439315
1_1180.mat,0.14354615
1_1181.mat,0.20967352
1_1182.mat,0.21298738
1_1183.mat,0.03784053
1_1184.mat,0.10657408
1_1185.mat,0.19202021
1_1186.mat,0.04148707
1_1187.mat,0.19977319
1_1188.mat,0.09779142
1_1189.mat,0.11606678
1_119.mat,0.04899289
1_1190.mat,0.00992193
1_1191.mat,0.07309518
1_1192.mat,0.10842969
1_1193.mat,0.15366556
1_1194.mat,0.11503766
1_1195.mat,0.02450494
1_1196.mat,0.24266063
1_1197.mat,0.12067343
1_1198.mat,0.16300799
1_1199.mat,0.18548009
1_12.mat,0.06968490
1_120.mat,0.21161675
1_1200.mat,0.09955346
1_1201.mat,0.06636626
1_1202.mat,0.01718726
1_1203.mat,0.08991005
1_1204.mat,0.23802750
1_1205.mat,0.18548009
1_1206.mat,0.24021898
1_1207.mat,0.12752827
1_1208.mat,0.02692785
1_1209.mat,0.02474229
1_121.mat,0.07210105
1_1210.mat,0.18548009
1_1211.mat,0.22090536
1_1212.mat,0.06644768
1_1213.mat,0.10756411
1_1214.mat,0.25406459
1_1215.mat,0.08628552
1_1216.mat,0.05906090
1_1217.mat,0.01754773
1_1218.mat,0.10985960
1_1219.mat,0.14351006
1_122.mat,0.12083750
1_1220.mat,0.04838369
1_1221.mat,0.19479100
1_1222.mat,0.18647894
1_1223.mat,0.12015003
1_1224.mat,0.18112424
1_1225.mat,0.14010218
1_1226.mat,0.07138859
1_1227.mat,0.19207330
1_1228.mat,0.23899183
1_1229.mat,0.07525099
1_123.mat,0.20289153
1_1230.mat,0.16484599
1_1231.mat,0.07921081
1_1232.mat,0.25851044
1_1233.mat,0.21304880
1_1234.mat,0.01394047
1_1235.mat,0.03172764
1_1236.mat,0.04994806
1_1237.mat,0.08864591
1_1238.mat,0.03462757
1_1239.mat,0.12475394
1_124.mat,0.25061056
1_1240.mat,0.07276013
1_1241.mat,0.17328787
1_1242.mat,0.11345547
1_1243.mat,0.10210115
1_1244.mat,0.23249736
1_1245.mat,0.07903101
1_1246.mat,0.08331064
1_1247.mat,0.21183147
1_1248.mat,0.06652346
1_1249.mat,0.17013030
1_125.mat,0.05395143
1_1250.mat,0.16153501
1_1251.mat,0.10777244
1_1252.mat,0.18902715
1_1253.mat,0.26178327
1_1254.mat,0.18548009
1_1255.mat,0.06049415
1_1256.mat,0.15807174
1_1257.mat,0.07039966
1_1258.mat,0.13254449
1_1259.mat,0.06726762
1_126.mat,0.20421281
1_1260.mat,0.03773948
1_1261.mat,0.18564253
1_1262.mat,0.21763319
1_1263.mat,0.06537274
1_1264.mat,0.03474993
1_1265.mat,0.10557716
1_1266.mat,0.11557867
1_1267.mat,0.01081159
1_1268.mat,0.08281283
1_1269.mat,0.08238012
1_127.mat,0.16498898
1_1270.mat,0.24189466
1_1271.mat,0.19528238
1_1272.mat,0.15134662
1_1273.mat,0.18548009
1_1274.mat,0.08229395
1_1275.mat,0.22635739
1_1276.mat,0.09867467
1_1277.mat,0.13612652
1_1278.mat,0.22984420
1_1279.mat,0.20762534
1_128.mat,0.03886040
1_1280.mat,0.05426474
1_1281.mat,0.18550496
1_1282.mat,0.09297817
1_1283.mat,0.15973736
1_1284.mat,0.08503492
1_1285.mat,0.03489156
1_1286.mat,0.09426309
1_1287.mat,0.23544224
1_1288.mat,0.04659870
1_1289.mat,0.20956787
1_129.mat,0.08128022
1_1290.mat,0.03124082
1_1291.mat,0.09793983
1_1292.mat,0.10412398
1_1293.mat,0.09802385
1_1294.mat,0.21057287
1_1295.mat,0.02999820
1_1296.mat,0.25473619
1_1297.mat,0.10499809
1_1298.mat,0.21507329
1_1299.mat,0.21821697
1_13.mat,0.21124682
1_130.mat,0.16209528
1_1300.mat,0.19950131
1_1301.mat,0.05710586
1_1302.mat,0.14836933
1_1303.mat,0.09680290
1_1304.mat,0.22977623
1_1305.mat,0.13073367
1_1306.mat,0.02029788
1_1307.mat,0.23960753
1_1308.mat,0.23134455
1_1309.mat,0.24059385
1_131.mat,0.21182333
1_1310.mat,0.20216343
1_1311.mat,0.17172113
1_1312.mat,0.14851052
1_1313.mat,0.11618182
1_1314.mat,0.21902454
1_1315.mat,0.22538361
1_1316.mat,0.07412276
1_1317.mat,0.06653134
1_1318.mat,0.23105900
1_1319.mat,0.12822688
1_132.mat,0.18548009
1_1320.mat,0.21608447
1_1321.mat,0.12270761
1_1322.mat,0.10868637
1_1323.mat,0.13025421
1_1324.mat,0.23593712
1_1325.mat,0.06886843
1_1326.mat,0.13130803
1_1327.mat,0.06480522
1_1328.mat,0.02222342
1_1329.mat,0.11421483
1_133.mat,0.05001486
1_1330.mat,0.03031351
1_1331.mat,0.09381896
1_1332.mat,0.21823853
1_1333.mat,0.20769598
1_1334.mat,0.02238374
1_1335.mat,0.13899918
1_1336.mat,0.22530346
1_1337.mat,0.19420989
1_1338.mat,0.08186565
1_1339.mat,0.23761567
1_134.mat,0.15671581
1_1340.mat,0.18548009
1_1341.mat,0.22190346
1_1342.mat,0.14444143
1_1343.mat,0.09454871
1_1344.mat,0.07418344
1_1345.mat,0.03522261
1_1346.mat,0.21292949
1_1347.mat,0.18548009
1_1348.mat,0.05067349
1_1349.mat,0.06102638
1_135.mat,0.02960017
1_1350.mat,0.26288494
1_1351.mat,0.17768815
1_1352.mat,0.30381712
1_1353.mat,0.23196390
1_1354.mat,0.05628600
1_1355.mat,0.20029303
1_1356.mat,0.10401531
1_1357.mat,0.03951199
1_1358.mat,0.05073845
1_1359.mat,0.08156317
1_136.mat,0.19595252
1_1360.mat,0.20429707
1_1361.mat,0.24513537
1_1362.mat,0.06308945
1_1363.mat,0.23253696
1_1364.mat,0.14595686
1_1365.mat,0.18548009
1_1366.mat,0.18241882
1_1367.mat,0.01535049
1_1368.mat,0.09233898
1_1369.mat,0.14728403
1_137.mat,0.15932532
1_1370.mat,0.23577183
1_1371.mat,0.22654541
1_1372.mat,0.08561803
1_1373.mat,0.19106333
1_1374.mat,0.08720657
1_1375.mat,0.02169530
1_1376.mat,0.41377297
1_1377.mat,0.08691542
1_1378.mat,0.18543123
1_1379.mat,0.22709687
1_138.mat,0.10997774
1_1380.mat,0.22585474
1_1381.mat,0.02096347
1_1382.mat,0.19054329
1_1383.mat,0.13205293
1_1384.mat,0.22460344
1_1385.mat,0.09160235
1_1386.mat,0.14323029
1_1387.mat,0.23600553
1_1388.mat,0.07507543
1_1389.mat,0.13225409
1_139.mat,0.08724082
1_1390.mat,0.16605112
1_1391.mat,0.22916980
1_1392.mat,0.05289631
1_1393.mat,0.05682622
1_1394.mat,0.05081987
1_1395.mat,0.08691149
1_1396.mat,0.16472924
1_1397.mat,0.08111667
1_1398.mat,0.05238363
1_1399.mat,0.00763950
1_14.mat,0.22078007
1_140.mat,0.12143201
1_1400.mat,0.22996864
1_1401.mat,0.15495904
1_1402.mat,0.14499032
1_1403.mat,0.06551596
1_1404.mat,0.17059863
1_1405.mat,0.16415241
1_1406.mat,0.22994325
1_1407.mat,0.01342952
1_1408.mat,0.24504679
1_1409.mat,0.17174232
1_141.mat,0.09362040
1_1410.mat,0.17697625
1_1411.mat,0.03834815
1_1412.mat,0.06392950
1_1413.mat,0.03010078
1_1414.mat,0.07901731
1_1415.mat,0.25219527
1_1416.mat,0.20374933
1_1417.mat,0.23560658
1_1418.mat,0.19769959
1_1419.mat,0.20943187
1_142.mat,0.29262611
1_1420.mat,0.25060192
1_1421.mat,0.18742789
1_1422.mat,0.07644673
1_1423.mat,0.21268119
1_1424.mat,0.22849205
1_1425.mat,0.21562028
1_1426.mat,0.20526063
1_1427.mat,0.12794392
1_1428.mat,0.15873079
1_1429.mat,0.14544944
1_143.mat,0.20892580
1_1430.mat,0.26374501
1_1431.mat,0.22968030
1_1432.mat,0.20207125
1_1433.mat,0.02987988
1_1434.mat,0.07699527
1_1435.mat,0.22198050
1_1436.mat,0.21246870
1_1437.mat,0.12283833
1_1438.mat,0.15732142
1_1439.mat,0.07511327
1_144.mat,0.24642487
1_1440.mat,0.02812858
1_1441.mat,0.07730722
1_1442.mat,0.20634142
1_1443.mat,0.09052331
1_1444.mat,0.12906215
1_1445.mat,0.13481568
1_1446.mat,0.12072828
1_1447.mat,0.13208859
1_1448.mat,0.22383456
1_1449.mat,0.03669998
1_145.mat,0.20316957
1_1450.mat,0.06758072
1_1451.mat,0.16715793
1_1452.mat,0.18137395
1_1453.mat,0.18555216
1_1454.mat,0.13372886
1_1455.mat,0.19625185
1_1456.mat,0.04682983
1_1457.mat,0.13052569
1_1458.mat,0.08656204
1_1459.mat,0.10341700
1_146.mat,0.16440907
1_1460.mat,0.03441295
1_1461.mat,0.09202043
1_1462.mat,0.03510036
1_1463.mat,0.06136381
1_1464.mat,0.04652882
1_1465.mat,0.13133265
1_1466.mat,0.11779883
1_1467.mat,0.08954518
1_1468.mat,0.15476157
1_1469.mat,0.21804078
1_147.mat,0.03165102
1_1470.mat,0.06256375
1_1471.mat,0.06750292
1_1472.mat,0.02759270
1_1473.mat,0.07737579
1_1474.mat,0.05837503
1_1475.mat,0.04791755
1_1476.mat,0.01242773
1_1477.mat,0.03443941
1_1478.mat,0.18854778
1_1479.mat,0.26523289
1_148.mat,0.10004526
1_1480.mat,0.22245026
1_1481.mat,0.03999282
1_1482.mat,0.03937517
1_1483.mat,0.18548009
1_1484.mat,0.11819115
1_1485.mat,0.06549008
1_1486.mat,0.07037579
1_1487.mat,0.19761369
1_1488.mat,0.07792703
1_1489.mat,0.14841126
1_149.mat,0.15689759
1_1490.mat,0.14391010
1_1491.mat,0.18548009
1_1492.mat,0.21824723
1_1493.mat,0.17223576
1_1494.mat,0.09558794
1_1495.mat,0.16316813
1_1496.mat,0.08377467
1_1497.mat,0.14041950
1_1498.mat,0.25865817
1_1499.mat,0.18548009
1_15.mat,0.02386381
1_150.mat,0.23822109
1_1500.mat,0.10651187
1_1501.mat,0.08036212
1_1502.mat,0.14871171
1_1503.mat,0.05113942
1_1504.mat,0.18077877
1_1505.mat,0.24350184
1_1506.mat,0.16137441
1_1507.mat,0.17106609
1_1508.mat,0.10145260
1_1509.mat,0.02426489
1_151.mat,0.20372123
1_1510.mat,0.16763860
1_1511.mat,0.03453198
1_1512.mat,0.03963403
1_1513.mat,0.07646635
1_1514.mat,0.06742534
1_1515.mat,0.13145688
1_1516.mat,0.19162624
1_1517.mat,0.07119141
1_1518.mat,0.18548009
1_1519.mat,0.33030152
1_152.mat,0.21102099
1_1520.mat,0.22565457
1_1521.mat,0.01726923
1_1522.mat,0.14051142
1_1523.mat,0.18169177
1_1524.mat,0.09405165
1_1525.mat,0.06478681
1_1526.mat,0.20481668
1_1527.mat,0.04271968
1_1528.mat,0.21520357
1_1529.mat,0.18164007
1_153.mat,0.31568485
1_1530.mat,0.12567858
1_1531.mat,0.09253115
1_1532.mat,0.20931298
1_1533.mat,0.12862520
1_1534.mat,0.11115739
1_1535.mat,0.13238454
1_1536.mat,0.07893126
1_1537.mat,0.18964295
1_1538.mat,0.12654904
1_1539.mat,0.13031441
1_154.mat,0.08024981
1_1540.mat,0.08586644
1_1541.mat,0.23897305
1_1542.mat,0.22405466
1_1543.mat,0.16112259
1_1544.mat,0.10329030
1_1545.mat,0.18548009
1_1546.mat,0.07716258
1_1547.mat,0.07000185
1_1548.mat,0.08393385
1_1549.mat,0.03613746
1_155.mat,0.18548009
1_1550.mat,0.01547582
1_1551.mat,0.15415840
1_1552.mat,0.18797733
1_1553.mat,0.27034912
1_1554.mat,0.10515840
1_1555.mat,0.11673634
1_1556.mat,0.10052835
1_1557.mat,0.14098951
1_1558.mat,0.10415559
1_1559.mat,0.02391471
1_156.mat,0.10656321
1_1560.mat,0.11012221
1_1561.mat,0.28930700
1_1562.mat,0.20989718
1_1563.mat,0.07518399
1_1564.mat,0.10472246
1_1565.mat,0.18314682
1_1566.mat,0.15638553
1_1567.mat,0.05376033
1_1568.mat,0.13047819
1_1569.mat,0.26390520
1_157.mat,0.24845943
1_1570.mat,0.12927985
1_1571.mat,0.05961164
1_1572.mat,0.22231179
1_1573.mat,0.21945855
1_1574.mat,0.18387495
1_1575.mat,0.05321738
1_1576.mat,0.10105682
1_1577.mat,0.15163067
1_1578.mat,0.08677336
1_1579.mat,0.05875873
1_158.mat,0.08900586
1_1580.mat,0.22468561
1_1581.mat,0.10671955
1_1582.mat,0.01526131
1_1583.mat,0.22953025
1_1584.mat,0.08598799
1_159.mat,0.24345341
1_16.mat,0.03191184
1_160.mat,0.08527832
1_161.mat,0.05892642
1_162.mat,0.21482615
1_163.mat,0.12638511
1_164.mat,0.11707601
1_165.mat,0.16414656
1_166.mat,0.23627177
1_167.mat,0.06500576
1_168.mat,0.13775216
1_169.mat,0.11605778
1_17.mat,0.04518845
1_170.mat,0.13362271
1_171.mat,0.06300188
1_172.mat,0.17984650
1_173.mat,0.02540066
1_174.mat,0.04478374
1_175.mat,0.10957831
1_176.mat,0.01392898
1_177.mat,0.23384908
1_178.mat,0.24867773
1_179.mat,0.13027425
1_18.mat,0.05488057
1_180.mat,0.21587497
1_181.mat,0.16696112
1_182.mat,0.13549533
1_183.mat,0.11457160
1_184.mat,0.25512519
1_185.mat,0.18390732
1_186.mat,0.06816368
1_187.mat,0.07618344
1_188.mat,0.05050770
1_189.mat,0.11363018
1_19.mat,0.18681240
1_190.mat,0.15125538
1_191.mat,0.10860524
1_192.mat,0.22549051
1_193.mat,0.20860173
1_194.mat,0.05449372
1_195.mat,0.19465853
1_196.mat,0.19615057
1_197.mat,0.17794360
1_198.mat,0.05685935
1_199.mat,0.19498003
1_2.mat,0.06125999
1_20.mat,0.11722272
1_200.mat,0.16210017
1_201.mat,0.14962626
1_202.mat,0.07398903
1_203.mat,0.01742255
1_204.mat,0.23724166
1_205.mat,0.02848334
1_206.mat,0.07916404
1_207.mat,0.06258103
1_208.mat,0.08358996
1_209.mat,0.20816249
1_21.mat,0.12097386
1_210.mat,0.12537627
1_211.mat,0.18548009
1_212.mat,0.21099882
1_213.mat,0.06049171
1_214.mat,0.16835031
1_215.mat,0.03727988
1_216.mat,0.07456561
1_217.mat,0.02100616
1_218.mat,0.03096457
1_219.mat,0.07093459
1_22.mat,0.07543124
1_220.mat,0.19699197
1_221.mat,0.26910698
1_222.mat,0.19874662
1_223.mat,0.07390200
1_224.mat,0.17111020
1_225.mat,0.05884790
1_226.mat,0.20850870
1_227.mat,0.09285971
1_228.mat,0.14160587
1_229.mat,0.10712383
1_23.mat,0.23916106
1_230.mat,0.10379551
1_231.mat,0.09130061
1_232.mat,0.17998743
1_233.mat,0.06223752
1_234.mat,0.18548009
1_235.mat,0.10605633
1_236.mat,0.05171981
1_237.mat,0.14980811
1_238.mat,0.20246324
1_239.mat,0.14565890
1_24.mat,0.02723545
1_240.mat,0.07408049
1_241.mat,0.14788841
1_242.mat,0.14855939
1_243.mat,0.04555776
1_244.mat,0.04064481
1_245.mat,0.17786750
1_246.mat,0.10749378
1_247.mat,0.20358305
1_248.mat,0.09054685
1_249.mat,0.15730233
1_25.mat,0.16497360
1_250.mat,0.23791662
1_251.mat,0.07174101
1_252.mat,0.18548009
1_253.mat,0.23531736
1_254.mat,0.09257155
1_255.mat,0.02680599
1_256.mat,0.24378844
1_257.mat,0.08676112
1_258.mat,0.18548009
1_259.mat,0.08020987
1_26.mat,0.17046423
1_260.mat,0.02620854
1_261.mat,0.08163193
1_262.mat,0.07423124
1_263.mat,0.03436042
1_264.mat,0.03568004
1_265.mat,0.04135766
1_266.mat,0.06440621
1_267.mat,0.22866940
1_268.mat,0.08225094
1_269.mat,0.04172017
1_27.mat,0.04699688
1_270.mat,0.16778268
1_271.mat,0.08643152
1_272.mat,0.13513201
1_273.mat,0.15275741
1_274.mat,0.01900527
1_275.mat,0.08202714
1_276.mat,0.20243219
1_277.mat,0.09363971
1_278.mat,0.23580456
1_279.mat,0.08833964
1_28.mat,0.03267984
1_280.mat,0.19589096
1_281.mat,0.10910726
1_282.mat,0.04653995
1_283.mat,0.05602565
1_284.mat,0.09333961
1_285.mat,0.25007290
1_286.mat,0.06424414
1_287.mat,0.21849500
1_288.mat,0.10097351
1_289.mat,0.17315175
1_29.mat,0.15309609
1_290.mat,0.21663298
1_291.mat,0.22495997
1_292.mat,0.22125626
1_293.mat,0.15687963
1_294.mat,0.18548009
1_295.mat,0.07701816
1_296.mat,0.13996439
1_297.mat,0.09402289
1_298.mat,0.08910347
1_299.mat,0.11124362
1_3.mat,0.06685777
1_30.mat,0.10685071
1_300.mat,0.08918564
1_301.mat,0.22670035
1_302.mat,0.02735312
1_303.mat,0.08964625
1_304.mat,0.28369346
1_305.mat,0.17480066
1_306.mat,0.09565711
1_307.mat,0.11681893
1_308.mat,0.07789750
1_309.mat,0.04125812
1_31.mat,0.08486367
1_310.mat,0.22488479
1_311.mat,0.01869336
1_312.mat,0.03229887
1_313.mat,0.36381274
1_314.mat,0.17147888
1_315.mat,0.23405108
1_316.mat,0.09283758
1_317.mat,0.05972873
1_318.mat,0.16170643
1_319.mat,0.10583527
1_32.mat,0.20528986
1_320.mat,0.09852549
1_321.mat,0.11813246
1_322.mat,0.21961813
1_323.mat,0.12131202
1_324.mat,0.19156428
1_325.mat,0.12712440
1_326.mat,0.14554584
1_327.mat,0.12233209
1_328.mat,0.12212326
1_329.mat,0.19800518
1_33.mat,0.14598666
1_330.mat,0.22559857
1_331.mat,0.20791169
1_332.mat,0.15656684
1_333.mat,0.08659327
1_334.mat,0.03284174
1_335.mat,0.07215413
1_336.mat,0.12599717
1_337.mat,0.04477630
1_338.mat,0.06435154
1_339.mat,0.02144549
1_34.mat,0.14775217
1_340.mat,0.07974593
1_341.mat,0.22854856
1_342.mat,0.08633401
1_343.mat,0.14554788
1_344.mat,0.08520651
1_345.mat,0.02997149
1_346.mat,0.04065435
1_347.mat,0.18851188
1_348.mat,0.25047702
1_349.mat,0.11440571
1_35.mat,0.02322786
1_350.mat,0.26897478
1_351.mat,0.11495492
1_352.mat,0.09959069
1_353.mat,0.08660721
1_354.mat,0.20983064
1_355.mat,0.17563947
1_356.mat,0.13080271
1_357.mat,0.18445112
1_358.mat,0.10445297
1_359.mat,0.06341144
1_36.mat,0.03491623
1_360.mat,0.13347885
1_361.mat,0.05875717
1_362.mat,0.19231105
1_363.mat,0.30035490
1_364.mat,0.06652491
1_365.mat,0.24857411
1_366.mat,0.22981223
1_367.mat,0.22892351
1_368.mat,0.23630151
1_369.mat,0.22900994
1_37.mat,0.18075907
1_370.mat,0.03030373
1_371.mat,0.11690705
1_372.mat,0.20264165
1_373.mat,0.07152369
1_374.mat,0.20834391
1_375.mat,0.08194323
1_376.mat,0.02604800
1_377.mat,0.07003039
1_378.mat,0.11835153
1_379.mat,0.16449752
1_38.mat,0.05353924
1_380.mat,0.23718342
1_381.mat,0.24040602
1_382.mat,0.09687477
1_383.mat,0.02979764
1_384.mat,0.18483452
1_385.mat,0.23116973
1_386.mat,0.11425406
1_387.mat,0.13312384
1_388.mat,0.06525873
1_389.mat,0.25537735
1_39.mat,0.10967275
1_390.mat,0.03317129
1_391.mat,0.07959706
1_392.mat,0.25603798
1_393.mat,0.04109892
1_394.mat,0.10997389
1_395.mat,0.08943123
1_396.mat,0.05421607
1_397.mat,0.16406769
1_398.mat,0.17941387
1_399.mat,0.23582029
1_4.mat,0.09044061
1_40.mat,0.11481934
1_400.mat,0.23974134
1_401.mat,0.02024180
1_402.mat,0.06949879
1_403.mat,0.04445506
1_404.mat,0.12212746
1_405.mat,0.15540150
1_406.mat,0.04536267
1_407.mat,0.12069438
1_408.mat,0.07216302
1_409.mat,0.08316469
1_41.mat,0.08358427
1_410.mat,0.20270434
1_411.mat,0.07670777
1_412.mat,0.22603111
1_413.mat,0.20163846
1_414.mat,0.04829685
1_415.mat,0.25711671
1_416.mat,0.06886821
1_417.mat,0.10860650
1_418.mat,0.24280803
1_419.mat,0.16408913
1_42.mat,0.08054902
1_420.mat,0.11556044
1_421.mat,0.21897256
1_422.mat,0.06762725
1_423.mat,0.15120982
1_424.mat,0.06533197
1_425.mat,0.07496995
1_426.mat,0.17251538
1_427.mat,0.08634100
1_428.mat,0.05822471
1_429.mat,0.12406054
1_43.mat,0.11568460
1_430.mat,0.16602293
1_431.mat,0.10352255
1_432.mat,0.19962281
1_433.mat,0.12325156
1_434.mat,0.20798725
1_435.mat,0.19377522
1_436.mat,0.20032841
1_437.mat,0.16619380
1_438.mat,0.09969733
1_439.mat,0.04575568
1_44.mat,0.16108888
1_440.mat,0.05103500
1_441.mat,0.26475561
1_442.mat,0.18755272
1_443.mat,0.08260447
1_444.mat,0.19684064
1_445.mat,0.10385236
1_446.mat,0.18592636
1_447.mat,0.12712643
1_448.mat,0.00820627
1_449.mat,0.24387342
1_45.mat,0.12888402
1_450.mat,0.05717213
1_451.mat,0.06885955
1_452.mat,0.06147455
1_453.mat,0.14630237
1_454.mat,0.21530113
1_455.mat,0.18770273
1_456.mat,0.01160058
1_457.mat,0.07794321
1_458.mat,0.08295881
1_459.mat,0.00912817
1_46.mat,0.21585502
1_460.mat,0.15134235
1_461.mat,0.05737482
1_462.mat,0.05601918
1_463.mat,0.18630126
1_464.mat,0.01599366
1_465.mat,0.22161682
1_466.mat,0.15882973
1_467.mat,0.22778629
1_468.mat,0.08516604
1_469.mat,0.04668916
1_47.mat,0.03756594
1_470.mat,0.16091669
1_471.mat,0.22835414
1_472.mat,0.14464448
1_473.mat,0.06122126
1_474.mat,0.22076048
1_475.mat,0.09682673
1_476.mat,0.04712248
1_477.mat,0.20926251
1_478.mat,0.26305124
1_479.mat,0.07420821
1_48.mat,0.21119545
1_480.mat,0.15125892
1_481.mat,0.02861833
1_482.mat,0.04865832
1_483.mat,0.07810452
1_484.mat,0.20377570
1_485.mat,0.19481464
1_486.mat,0.22730483
1_487.mat,0.19768344
1_488.mat,0.08217708
1_489.mat,0.13760373
1_49.mat,0.12772611
1_490.mat,0.10494485
1_491.mat,0.07557305
1_492.mat,0.05231968
1_493.mat,0.12898120
1_494.mat,0.22293159
1_495.mat,0.12002625
1_496.mat,0.14710915
1_497.mat,0.23383754
1_498.mat,0.24453542
1_499.mat,0.17120755
1_5.mat,0.06294329
1_50.mat,0.06769584
