File,Class
1_134.mat,0.07115030
1_135.mat,0.07112689
1_136.mat,0.07117277
1_137.mat,0.07113607
1_138.mat,0.07113442
1_139.mat,0.07113395
1_140.mat,0.07114006
1_141.mat,0.07113888
1_142.mat,0.07116039
1_143.mat,0.07113965
1_144.mat,0.07116172
1_145.mat,0.07115839
1_146.mat,0.07113555
1_147.mat,0.07113159
1_148.mat,0.07113781
1_149.mat,0.07113945
1_150.mat,0.07115062
1_151.mat,0.07115570
1_152.mat,0.07114951
1_153.mat,0.07115235
1_154.mat,0.07112586
1_155.mat,0.07159423
1_156.mat,0.07113524
1_157.mat,0.07117026
1_158.mat,0.07113013
1_159.mat,0.07116468
1_160.mat,0.07112945
1_161.mat,0.07112976
1_162.mat,0.07115154
1_163.mat,0.07114513
1_164.mat,0.07113311
1_165.mat,0.07114381
1_166.mat,0.07115062
1_167.mat,0.07112557
1_168.mat,0.07113159
1_169.mat,0.07114370
1_170.mat,0.07113343
1_171.mat,0.07112878
1_172.mat,0.07115059
1_173.mat,0.07112598
1_174.mat,0.07112824
1_175.mat,0.07114420
1_176.mat,0.07112305
1_177.mat,0.07116906
1_178.mat,0.07117126
1_179.mat,0.07113597
1_180.mat,0.07115445
1_181.mat,0.07113745
1_182.mat,0.07113896
1_183.mat,0.07114152
1_184.mat,0.07115690
1_185.mat,0.07115709
1_186.mat,0.07112702
1_187.mat,0.07113316
1_188.mat,0.07112997
1_189.mat,0.07113134
1_190.mat,0.07114874
1_191.mat,0.07113086
1_192.mat,0.07115412
1_193.mat,0.07116316
1_194.mat,0.07113065
1_195.mat,0.07113794
1_196.mat,0.07115654
1_197.mat,0.07114076
1_198.mat,0.07112356
1_199.mat,0.07115628
1_200.mat,0.07115585
1_201.mat,0.07113584
1_202.mat,0.07112593
1_203.mat,0.07113156
1_204.mat,0.07115464
1_205.mat,0.07113053
1_206.mat,0.07113256
1_207.mat,0.07112298
1_208.mat,0.07112644
1_209.mat,0.07114346
1_210.mat,0.07112664
1_211.mat,0.07159423
1_212.mat,0.07113830
1_213.mat,0.07113039
1_214.mat,0.07114696
1_215.mat,0.07112875
1_216.mat,0.07113191
1_217.mat,0.07113267
1_218.mat,0.07112847
1_219.mat,0.07113396
1_220.mat,0.07114419
1_221.mat,0.07116597
1_222.mat,0.07115962
1_223.mat,0.07113823
1_224.mat,0.07116299
1_225.mat,0.07112654
1_226.mat,0.07115144
1_227.mat,0.07113616
1_228.mat,0.07113892
1_229.mat,0.07113043
1_230.mat,0.07114178
1_231.mat,0.07113562
1_232.mat,0.07114249
1_233.mat,0.07113252
1_234.mat,0.07159423
1_235.mat,0.07113495
1_236.mat,0.07112022
1_237.mat,0.07113904
1_238.mat,0.07114406
1_239.mat,0.07114687
1_240.mat,0.07113584
1_241.mat,0.07114079
1_242.mat,0.07114195
1_243.mat,0.07112951
1_244.mat,0.07113165
1_245.mat,0.07114211
1_246.mat,0.07113522
1_247.mat,0.07119888
1_248.mat,0.07113191
1_249.mat,0.07113549
1_250.mat,0.07114800
1_251.mat,0.07113481
1_252.mat,0.07159423
1_253.mat,0.07114731
1_254.mat,0.07113990
1_255.mat,0.07112882
1_256.mat,0.07116329
1_257.mat,0.07113636
1_258.mat,0.07159423
1_259.mat,0.07113104
1_260.mat,0.07112415
1_261.mat,0.07113715
1_262.mat,0.07113323
1_263.mat,0.07112055
1_264.mat,0.07113010
1_265.mat,0.07112762
1_266.mat,0.07112972
1_267.mat,0.07115708
1_268.mat,0.07112762
1_269.mat,0.07112639
1_270.mat,0.07113972
1_271.mat,0.07113121
1_272.mat,0.07113395
1_273.mat,0.07113715
1_274.mat,0.07112778
1_275.mat,0.07113468
1_276.mat,0.07114099
1_277.mat,0.07112790
1_278.mat,0.07114233
1_279.mat,0.07113571
1_280.mat,0.07116479
1_281.mat,0.07113338
1_282.mat,0.07112828
1_283.mat,0.07112856
1_284.mat,0.07113501
1_285.mat,0.07116065
1_286.mat,0.07113080
1_287.mat,0.07116695
1_288.mat,0.07113134
1_289.mat,0.07115090
1_290.mat,0.07116688
1_291.mat,0.07116562
1_292.mat,0.07115931
1_293.mat,0.07116272
1_294.mat,0.07159423
1_295.mat,0.07113007
1_296.mat,0.07113732
1_297.mat,0.07114004
1_298.mat,0.07113256
1_299.mat,0.07113584
1_300.mat,0.07113297
1_301.mat,0.07116688
1_302.mat,0.07112700
1_303.mat,0.07112850
1_304.mat,0.07115386
1_305.mat,0.07114467
1_306.mat,0.07113873
1_307.mat,0.07113743
1_308.mat,0.07112700
1_309.mat,0.07112409
1_310.mat,0.07117050
1_311.mat,0.07112787
1_312.mat,0.07112803
1_313.mat,0.07115806
1_314.mat,0.07116585
1_315.mat,0.07117289
1_316.mat,0.07113032
1_317.mat,0.07112996
1_318.mat,0.07114257
1_319.mat,0.07112516
1_320.mat,0.07114602
1_321.mat,0.07113553
1_322.mat,0.07116884
1_323.mat,0.07113682
1_324.mat,0.07113912
1_325.mat,0.07114712
1_326.mat,0.07114221
1_327.mat,0.07113382
1_328.mat,0.07113565
1_329.mat,0.07114355
1_330.mat,0.07116214
1_331.mat,0.07115610
1_332.mat,0.07115326
1_333.mat,0.07112963
1_334.mat,0.07112817
1_335.mat,0.07112642
1_336.mat,0.07113761
1_337.mat,0.07112814
1_338.mat,0.07112855
1_339.mat,0.07113051
1_340.mat,0.07113483
1_341.mat,0.07114573
1_342.mat,0.07113568
1_343.mat,0.07114108
1_344.mat,0.07112627
1_345.mat,0.07113215
1_346.mat,0.07113248
1_347.mat,0.07117344
1_348.mat,0.07116073
1_349.mat,0.07112945
1_350.mat,0.07113908
1_351.mat,0.07113241
1_352.mat,0.07113823
1_353.mat,0.07112500
1_354.mat,0.07114580
1_355.mat,0.07114218
1_356.mat,0.07113789
1_357.mat,0.07114082
1_358.mat,0.07113568
1_359.mat,0.07113424
1_360.mat,0.07114100
1_361.mat,0.07113026
1_362.mat,0.07115868
1_363.mat,0.07115453
1_364.mat,0.07113092
1_365.mat,0.07117298
1_366.mat,0.07116392
1_367.mat,0.07116574
1_368.mat,0.07116398
1_369.mat,0.07116392
1_370.mat,0.07112689
1_371.mat,0.07113612
1_372.mat,0.07117811
1_373.mat,0.07112644
1_374.mat,0.07114344
1_375.mat,0.07113439
1_376.mat,0.07112522
1_377.mat,0.07112972
1_378.mat,0.07112823
1_379.mat,0.07113864
1_380.mat,0.07115900
1_381.mat,0.07115034
1_382.mat,0.07113587
1_383.mat,0.07112923
1_384.mat,0.07114977
1_385.mat,0.07116777
1_386.mat,0.07114740
1_387.mat,0.07114066
1_388.mat,0.07113187
1_389.mat,0.07117239
1_390.mat,0.07112884
1_391.mat,0.07113743
1_392.mat,0.07117210
1_393.mat,0.07113061
1_394.mat,0.07112855
1_395.mat,0.07112916
1_396.mat,0.07112806
1_397.mat,0.07116865
1_398.mat,0.07115651
1_399.mat,0.07115985
1_400.mat,0.07114702
1_401.mat,0.07112531
1_402.mat,0.07112935
1_403.mat,0.07113265
1_404.mat,0.07113390
1_405.mat,0.07113263
1_406.mat,0.07112633
1_407.mat,0.07113294
1_408.mat,0.07113760
1_409.mat,0.07113639
1_410.mat,0.07115491
1_411.mat,0.07112449
1_412.mat,0.07116476
1_413.mat,0.07114087
1_414.mat,0.07113214
1_415.mat,0.07117064
1_416.mat,0.07112529
1_417.mat,0.07113988
1_418.mat,0.07116544
1_419.mat,0.07113111
1_420.mat,0.07114156
1_421.mat,0.07115944
1_422.mat,0.07113542
1_423.mat,0.07113549
1_424.mat,0.07113013
1_425.mat,0.07113283
1_426.mat,0.07115506
1_427.mat,0.07113156
1_428.mat,0.07113276
1_429.mat,0.07114033
1_430.mat,0.07114069
1_431.mat,0.07113451
1_432.mat,0.07115320
1_433.mat,0.07113659
1_434.mat,0.07116310
1_435.mat,0.07114201
1_436.mat,0.07114910
1_437.mat,0.07116161
1_438.mat,0.07113395
1_439.mat,0.07113039
1_440.mat,0.07112695
1_441.mat,0.07116453
1_442.mat,0.07114561
1_443.mat,0.07113080
1_444.mat,0.07114073
1_445.mat,0.07113048
1_446.mat,0.07123060
1_447.mat,0.07113823
1_448.mat,0.07112689
1_449.mat,0.07116161
1_450.mat,0.07113115
1_451.mat,0.07113366
1_452.mat,0.07113221
1_453.mat,0.07113369
1_454.mat,0.07116192
1_455.mat,0.07116076
1_456.mat,0.07112931
1_457.mat,0.07113598
1_458.mat,0.07113357
1_459.mat,0.07112660
1_460.mat,0.07113688
1_461.mat,0.07113183
1_462.mat,0.07112591
1_463.mat,0.07117450
1_464.mat,0.07112873
1_465.mat,0.07115822
1_466.mat,0.07113682
1_467.mat,0.07114334
1_468.mat,0.07113468
1_469.mat,0.07112951
1_470.mat,0.07114135
1_471.mat,0.07116713
1_472.mat,0.07113641
1_473.mat,0.07113329
1_474.mat,0.07115055
1_475.mat,0.07113178
1_476.mat,0.07113221
1_477.mat,0.07115733
1_478.mat,0.07117035
1_479.mat,0.07112945
1_480.mat,0.07114451
1_481.mat,0.07112536
1_482.mat,0.07113006
1_483.mat,0.07113313
1_484.mat,0.07116398
1_485.mat,0.07114211
1_486.mat,0.07117072
1_487.mat,0.07114964
1_488.mat,0.07113499
1_489.mat,0.07112923
1_490.mat,0.07113132
1_491.mat,0.07113168
1_492.mat,0.07112824
1_493.mat,0.07114392
1_494.mat,0.07116435
1_495.mat,0.07113034
1_496.mat,0.07114145
1_497.mat,0.07118768
1_498.mat,0.07117375
1_499.mat,0.07113392
1_500.mat,0.07115708
1_501.mat,0.07112776
1_502.mat,0.07112406
1_503.mat,0.07116376
1_504.mat,0.07113864
1_505.mat,0.07115100
1_506.mat,0.07113975
1_507.mat,0.07115972
1_508.mat,0.07117286
1_509.mat,0.07116047
1_510.mat,0.07113399
1_511.mat,0.07115316
1_512.mat,0.07112736
1_513.mat,0.07113310
1_514.mat,0.07113729
1_515.mat,0.07113399
1_516.mat,0.07112824
1_517.mat,0.07113162
1_518.mat,0.07116823
1_519.mat,0.07113880
1_520.mat,0.07111388
1_521.mat,0.07113589
1_522.mat,0.07117197
1_523.mat,0.07159423
1_524.mat,0.07114305
1_525.mat,0.07113067
1_526.mat,0.07113121
1_527.mat,0.07113326
1_528.mat,0.07113029
1_529.mat,0.07112917
1_530.mat,0.07112376
1_531.mat,0.07113304
1_532.mat,0.07159423
1_533.mat,0.07115325
1_534.mat,0.07115118
1_535.mat,0.07115335
1_536.mat,0.07117091
1_537.mat,0.07119831
1_538.mat,0.07159423
1_539.mat,0.07159423
1_540.mat,0.07113543
1_541.mat,0.07113808
1_542.mat,0.07113317
1_543.mat,0.07114349
1_544.mat,0.07114545
1_545.mat,0.07113013
1_546.mat,0.07112841
1_547.mat,0.07113347
1_548.mat,0.07115045
1_549.mat,0.07115733
1_550.mat,0.07113532
1_551.mat,0.07118614
1_552.mat,0.07113109
1_553.mat,0.07116761
1_554.mat,0.07114185
1_555.mat,0.07113940
1_556.mat,0.07113801
1_557.mat,0.07116468
1_558.mat,0.07113243
1_559.mat,0.07114035
1_560.mat,0.07113105
1_561.mat,0.07112544
1_562.mat,0.07115163
1_563.mat,0.07114004
1_564.mat,0.07116998
1_565.mat,0.07116184
1_566.mat,0.07115449
1_567.mat,0.07113600
1_568.mat,0.07114667
1_569.mat,0.07115179
1_570.mat,0.07113869
1_571.mat,0.07113478
1_572.mat,0.07115241
1_573.mat,0.07112975
1_574.mat,0.07114006
1_575.mat,0.07115698
1_576.mat,0.07113410
1_577.mat,0.07112737
1_578.mat,0.07115323
1_579.mat,0.07113597
1_580.mat,0.07115887
1_581.mat,0.07112373
1_582.mat,0.07112794
1_583.mat,0.07113524
1_584.mat,0.07114096
1_585.mat,0.07113297
1_586.mat,0.07114486
1_587.mat,0.07114126
1_588.mat,0.07116738
1_589.mat,0.07113789
1_590.mat,0.07112664
1_591.mat,0.07112695
1_592.mat,0.07112525
1_593.mat,0.07112654
1_594.mat,0.07116858
1_595.mat,0.07116155
1_596.mat,0.07112211
1_597.mat,0.07114258
1_598.mat,0.07114026
1_599.mat,0.07112683
1_600.mat,0.07121737
1_601.mat,0.07113709
1_602.mat,0.07112958
1_603.mat,0.07116389
1_604.mat,0.07114139
1_605.mat,0.07113152
1_606.mat,0.07115930
1_607.mat,0.07114425
1_608.mat,0.07113206
1_609.mat,0.07113221
1_610.mat,0.07113149
1_611.mat,0.07115299
1_612.mat,0.07114734
1_613.mat,0.07115862
1_614.mat,0.07113101
1_615.mat,0.07114731
1_616.mat,0.07112432
1_617.mat,0.07113256
1_618.mat,0.07113871
1_619.mat,0.07115418
1_620.mat,0.07112175
1_621.mat,0.07115890
1_622.mat,0.07112557
1_623.mat,0.07113399
1_624.mat,0.07115106
1_625.mat,0.07113512
1_626.mat,0.07112367
1_627.mat,0.07113382
1_628.mat,0.07113454
1_629.mat,0.07112674
1_630.mat,0.07114249
1_631.mat,0.07114580
1_632.mat,0.07116557
1_633.mat,0.07113514
1_634.mat,0.07112443
1_635.mat,0.07113203
1_636.mat,0.07159423
1_637.mat,0.07113478
1_638.mat,0.07125510
1_639.mat,0.07111910
1_640.mat,0.07159423
1_641.mat,0.07113294
1_642.mat,0.07159423
1_643.mat,0.07113026
1_644.mat,0.07113237
1_645.mat,0.07119094
1_646.mat,0.07112674
1_647.mat,0.07116043
1_648.mat,0.07116257
1_649.mat,0.07113767
1_650.mat,0.07112670
1_651.mat,0.07113187
1_652.mat,0.07116705
1_653.mat,0.07112923
1_654.mat,0.07116332
1_655.mat,0.07112831
1_656.mat,0.07115004
1_657.mat,0.07115172
1_658.mat,0.07112510
1_659.mat,0.07159423
1_660.mat,0.07113899
1_661.mat,0.07112913
1_662.mat,0.07113419
1_663.mat,0.07115572
1_664.mat,0.07113029
1_665.mat,0.07113887
1_666.mat,0.07112666
1_667.mat,0.07114807
1_668.mat,0.07112443
1_669.mat,0.07113149
1_670.mat,0.07117189
1_671.mat,0.07113642
1_672.mat,0.07159423
1_673.mat,0.07112956
1_674.mat,0.07115225
1_675.mat,0.07112591
1_676.mat,0.07113127
1_677.mat,0.07116394
1_678.mat,0.07113659
1_679.mat,0.07117197
1_680.mat,0.07113583
1_681.mat,0.07113162
1_682.mat,0.07113297
1_683.mat,0.07112478
1_684.mat,0.07115667
1_685.mat,0.07113351
1_686.mat,0.07113224
1_687.mat,0.07116544
1_688.mat,0.07119744
1_689.mat,0.07113232
1_690.mat,0.07112800
1_691.mat,0.07113682
1_692.mat,0.07112412
1_693.mat,0.07113663
1_694.mat,0.07116865
1_695.mat,0.07113080
1_696.mat,0.07117202
1_697.mat,0.07115629
1_698.mat,0.07112106
1_699.mat,0.07113187
1_700.mat,0.07113902
1_701.mat,0.07113269
1_702.mat,0.07113366
1_703.mat,0.07114504
1_704.mat,0.07114059
1_705.mat,0.07112412
1_706.mat,0.07112700
1_707.mat,0.07112746
1_708.mat,0.07112979
1_709.mat,0.07113416
1_710.mat,0.07112506
1_711.mat,0.07114814
1_712.mat,0.07113355
1_713.mat,0.07112975
1_714.mat,0.07115071
1_715.mat,0.07116000
1_716.mat,0.07113326
1_717.mat,0.07113127
1_718.mat,0.07112938
1_719.mat,0.07112955
1_720.mat,0.07117649
1_721.mat,0.07116497
1_722.mat,0.07115303
1_723.mat,0.07112658
1_724.mat,0.07114950
1_725.mat,0.07112856
1_726.mat,0.07116958
1_727.mat,0.07113065
1_728.mat,0.07115812
1_729.mat,0.07114643
1_730.mat,0.07116048
1_731.mat,0.07112913
1_732.mat,0.07114787
1_733.mat,0.07115266
1_734.mat,0.07114587
1_735.mat,0.07114087
1_736.mat,0.07113086
1_737.mat,0.07113469
1_738.mat,0.07113245
1_739.mat,0.07115916
1_740.mat,0.07114472
1_741.mat,0.07113306
1_742.mat,0.07116519
1_743.mat,0.07113641
1_744.mat,0.07113833
1_745.mat,0.07112613
1_746.mat,0.07112513
1_747.mat,0.07118562
1_748.mat,0.07113764
1_749.mat,0.07116669
1_750.mat,0.07113691
1_751.mat,0.07116745
1_752.mat,0.07113461
1_753.mat,0.07113265
1_754.mat,0.07113591
1_755.mat,0.07116556
1_756.mat,0.07113637
1_757.mat,0.07117657
1_758.mat,0.07113633
1_759.mat,0.07119749
1_760.mat,0.07114104
1_761.mat,0.07113597
1_762.mat,0.07113270
1_763.mat,0.07113388
1_764.mat,0.07113549
1_765.mat,0.07119176
1_766.mat,0.07113755
1_767.mat,0.07113215
1_768.mat,0.07112947
1_769.mat,0.07113406
1_770.mat,0.07159423
1_771.mat,0.07113185
1_772.mat,0.07113481
1_773.mat,0.07113653
1_774.mat,0.07112926
1_775.mat,0.07113975
1_776.mat,0.07112519
1_777.mat,0.07116631
1_778.mat,0.07112370
1_779.mat,0.07114071
1_780.mat,0.07115667
1_781.mat,0.07115736
1_782.mat,0.07114860
1_783.mat,0.07159423
1_784.mat,0.07113232
1_785.mat,0.07112535
1_786.mat,0.07113568
1_787.mat,0.07118747
1_788.mat,0.07112460
1_789.mat,0.07113095
1_790.mat,0.07119834
1_791.mat,0.07114037
1_792.mat,0.07112987
1_793.mat,0.07113612
1_794.mat,0.07116145
1_795.mat,0.07113738
1_796.mat,0.07115576
1_797.mat,0.07115157
1_798.mat,0.07113734
1_799.mat,0.07112604
1_800.mat,0.07112997
1_801.mat,0.07112824
1_802.mat,0.07159423
1_803.mat,0.07114059
1_804.mat,0.07113902
1_805.mat,0.07113890
1_806.mat,0.07112937
1_807.mat,0.07116127
1_808.mat,0.07116556
1_809.mat,0.07113194
1_810.mat,0.07113067
1_811.mat,0.07113577
1_812.mat,0.07113185
1_813.mat,0.07112884
1_814.mat,0.07112961
1_815.mat,0.07115527
1_816.mat,0.07116082
1_817.mat,0.07113157
1_818.mat,0.07113597
1_819.mat,0.07113341
1_820.mat,0.07116599
1_821.mat,0.07112762
1_822.mat,0.07113215
1_823.mat,0.07113313
1_824.mat,0.07113095
1_825.mat,0.07159423
1_826.mat,0.07112852
1_827.mat,0.07117224
1_828.mat,0.07113439
1_829.mat,0.07113037
1_830.mat,0.07112781
1_831.mat,0.07113206
1_832.mat,0.07113887
1_833.mat,0.07114556
1_834.mat,0.07112453
1_835.mat,0.07117377
1_836.mat,0.07116368
1_837.mat,0.07113099
1_838.mat,0.07112593
1_839.mat,0.07116634
1_840.mat,0.07114037
1_841.mat,0.07116534
1_842.mat,0.07114059
1_843.mat,0.07113388
1_844.mat,0.07113265
1_845.mat,0.07113118
1_846.mat,0.07115200
1_847.mat,0.07114375
1_848.mat,0.07114795
1_849.mat,0.07115981
1_850.mat,0.07112710
1_851.mat,0.07118110
1_852.mat,0.07115335
1_853.mat,0.07114795
1_854.mat,0.07113270
1_855.mat,0.07114941
1_856.mat,0.07115727
1_857.mat,0.07112951
1_858.mat,0.07114690
1_859.mat,0.07112718
1_860.mat,0.07117047
1_861.mat,0.07113213
1_862.mat,0.07113276
1_863.mat,0.07115077
1_864.mat,0.07113934
1_865.mat,0.07114274
1_866.mat,0.07113110
1_867.mat,0.07114707
1_868.mat,0.07113805
1_869.mat,0.07113669
1_870.mat,0.07112986
1_871.mat,0.07114123
1_872.mat,0.07113245
1_873.mat,0.07113142
1_874.mat,0.07159423
1_875.mat,0.07113379
1_876.mat,0.07113373
1_877.mat,0.07113830
1_878.mat,0.07114299
1_879.mat,0.07113304
1_880.mat,0.07116453
1_881.mat,0.07113330
1_882.mat,0.07112852
1_883.mat,0.07113986
1_884.mat,0.07113209
1_885.mat,0.07113364
1_886.mat,0.07113549
1_887.mat,0.07113259
1_888.mat,0.07113782
1_889.mat,0.07113934
1_890.mat,0.07114575
1_891.mat,0.07116593
1_892.mat,0.07113644
1_893.mat,0.07117274
1_894.mat,0.07113162
1_895.mat,0.07113672
1_896.mat,0.07159423
1_897.mat,0.07113168
1_898.mat,0.07113115
1_899.mat,0.07117170
1_900.mat,0.07115713
1_901.mat,0.07113107
1_902.mat,0.07113007
1_903.mat,0.07113647
1_904.mat,0.07114492
1_905.mat,0.07159423
1_906.mat,0.07114438
1_907.mat,0.07117011
1_908.mat,0.07116643
1_909.mat,0.07113232
1_910.mat,0.07113145
1_911.mat,0.07113269
1_912.mat,0.07113720
1_913.mat,0.07115301
1_914.mat,0.07113960
1_915.mat,0.07115781
1_916.mat,0.07113276
1_917.mat,0.07113525
1_918.mat,0.07113256
1_919.mat,0.07113677
1_920.mat,0.07112976
1_921.mat,0.07113323
1_922.mat,0.07114346
1_923.mat,0.07113996
1_924.mat,0.07112982
1_925.mat,0.07113402
1_926.mat,0.07113007
1_927.mat,0.07117137
1_928.mat,0.07113549
1_929.mat,0.07113029
1_930.mat,0.07113156
1_931.mat,0.07113039
1_932.mat,0.07112903
1_933.mat,0.07159423
1_934.mat,0.07113942
1_935.mat,0.07113228
1_936.mat,0.07112513
1_937.mat,0.07116242
1_938.mat,0.07112837
1_939.mat,0.07114387
1_940.mat,0.07113483
1_941.mat,0.07115775
1_942.mat,0.07113279
1_943.mat,0.07116493
1_944.mat,0.07113022
1_945.mat,0.07116641
1_946.mat,0.07120349
1_947.mat,0.07112446
1_948.mat,0.07113130
1_949.mat,0.07113232
1_950.mat,0.07112752
1_951.mat,0.07112422
1_952.mat,0.07113237
1_953.mat,0.07115289
1_954.mat,0.07112793
1_955.mat,0.07113667
1_956.mat,0.07114076
1_957.mat,0.07114074
1_958.mat,0.07159423
1_959.mat,0.07112812
1_960.mat,0.07113162
1_961.mat,0.07113525
1_962.mat,0.07112554
1_963.mat,0.07115191
1_964.mat,0.07113860
1_965.mat,0.07112670
1_966.mat,0.07113191
1_967.mat,0.07112380
1_968.mat,0.07114449
1_969.mat,0.07159423
1_970.mat,0.07116165
1_971.mat,0.07113159
1_972.mat,0.07116937
1_973.mat,0.07112945
1_974.mat,0.07117407
1_975.mat,0.07113697
1_976.mat,0.07113869
1_977.mat,0.07115431
1_978.mat,0.07112906
1_979.mat,0.07112790
1_980.mat,0.07113241
1_981.mat,0.07159423
1_982.mat,0.07112967
1_983.mat,0.07112963
1_984.mat,0.07116579
1_985.mat,0.07112926
1_986.mat,0.07114722
1_987.mat,0.07113189
1_988.mat,0.07112716
1_989.mat,0.07114542
1_990.mat,0.07115553
1_991.mat,0.07114693
1_992.mat,0.07113200
1_993.mat,0.07113045
1_994.mat,0.07114348
1_995.mat,0.07113864
1_996.mat,0.07113883
1_997.mat,0.07117249
1_998.mat,0.07114500
1_999.mat,0.07117139
1_1000.mat,0.07113362
1_1001.mat,0.07113149
1_1002.mat,0.07112333
1_1003.mat,0.07115798
1_1004.mat,0.07113146
1_1005.mat,0.07113555
1_1006.mat,0.07112859
1_1007.mat,0.07112774
1_1008.mat,0.07112758
1_1009.mat,0.07114627
1_1010.mat,0.07116335
1_1011.mat,0.07113877
1_1012.mat,0.07114523
1_1013.mat,0.07113088
1_1014.mat,0.07112435
1_1015.mat,0.07116124
1_1016.mat,0.07112343
1_1017.mat,0.07119478
1_1018.mat,0.07116452
1_1019.mat,0.07113159
1_1020.mat,0.07114795
1_1021.mat,0.07115328
1_1022.mat,0.07116641
1_1023.mat,0.07114296
1_1024.mat,0.07113310
1_1025.mat,0.07115717
1_1026.mat,0.07112490
1_1027.mat,0.07159423
1_1028.mat,0.07114731
1_1029.mat,0.07114205
1_1030.mat,0.07112166
1_1031.mat,0.07113206
1_1032.mat,0.07113029
1_1033.mat,0.07114537
1_1034.mat,0.07117163
1_1035.mat,0.07112935
1_1036.mat,0.07117512
1_1037.mat,0.07116572
1_1038.mat,0.07113812
1_1039.mat,0.07114123
1_1040.mat,0.07112572
1_1041.mat,0.07113355
1_1042.mat,0.07113805
1_1043.mat,0.07117081
1_1044.mat,0.07113042
1_1045.mat,0.07114039
1_1046.mat,0.07117091
1_1047.mat,0.07116460
1_1048.mat,0.07113273
1_1049.mat,0.07115138
1_1050.mat,0.07113499
1_1051.mat,0.07113495
1_1052.mat,0.07117649
1_1053.mat,0.07113357
1_1054.mat,0.07113761
1_1055.mat,0.07113408
1_1056.mat,0.07112624
1_1057.mat,0.07115114
1_1058.mat,0.07113070
1_1059.mat,0.07114764
1_1060.mat,0.07113970
1_1061.mat,0.07114158
1_1062.mat,0.07114154
1_1063.mat,0.07113551
1_1064.mat,0.07112666
1_1065.mat,0.07112947
1_1066.mat,0.07115163
1_1067.mat,0.07113663
1_1068.mat,0.07113817
1_1069.mat,0.07124339
1_1070.mat,0.07118632
