File,Class
1_84.mat,0.28308910
1_85.mat,0.20737773
1_86.mat,0.49772865
1_87.mat,0.41924977
1_88.mat,0.27748692
1_89.mat,0.31094021
1_90.mat,0.31400210
1_91.mat,0.21383017
1_92.mat,0.28438404
1_93.mat,0.25028488
1_94.mat,0.29822421
1_95.mat,0.27249014
1_96.mat,0.22082675
1_97.mat,0.47253883
1_98.mat,0.21861035
1_99.mat,0.23149335
1_100.mat,0.22212645
1_101.mat,0.27710187
1_102.mat,0.20749095
1_103.mat,0.25968182
1_104.mat,0.30920228
1_105.mat,0.23552060
1_106.mat,0.25614452
1_107.mat,0.32909846
1_108.mat,0.28886002
1_109.mat,0.40672559
1_110.mat,0.47253883
1_111.mat,0.23708764
1_112.mat,0.20806649
1_113.mat,0.22154664
1_114.mat,0.20154843
1_115.mat,0.43269885
1_116.mat,0.32465917
1_117.mat,0.19577402
1_118.mat,0.26701394
1_119.mat,0.18805167
1_120.mat,0.27820516
1_121.mat,0.20123780
1_122.mat,0.24392949
1_123.mat,0.29613620
1_124.mat,0.29243094
1_125.mat,0.22024053
1_126.mat,0.31579232
1_127.mat,0.31107843
1_128.mat,0.22993042
1_129.mat,0.37028098
1_130.mat,0.41647071
1_131.mat,0.28530389
1_132.mat,0.47253883
1_133.mat,0.23003130
1_134.mat,0.40813509
1_135.mat,0.21678999
1_136.mat,0.31220192
1_137.mat,0.24907626
1_138.mat,0.24620798
1_139.mat,0.21871547
1_140.mat,0.23275657
1_141.mat,0.24462783
1_142.mat,0.43642431
1_143.mat,0.27978128
1_144.mat,0.28734508
1_145.mat,0.26832911
1_146.mat,0.28577536
1_147.mat,0.27081770
1_148.mat,0.20089647
1_149.mat,0.34196371
1_150.mat,0.29098821
1_151.mat,0.29472977
1_152.mat,0.26679492
1_153.mat,0.45389384
1_154.mat,0.24349192
1_155.mat,0.47253883
1_156.mat,0.30354714
1_157.mat,0.32764417
1_158.mat,0.23539925
1_159.mat,0.32748842
1_160.mat,0.21196157
1_161.mat,0.20954826
1_162.mat,0.30399442
1_163.mat,0.32622352
1_164.mat,0.23106383
1_165.mat,0.25456965
1_166.mat,0.30892053
1_167.mat,0.21051988
1_168.mat,0.21514003
1_169.mat,0.29195023
1_170.mat,0.23691337
1_171.mat,0.21777207
1_172.mat,0.31595320
1_173.mat,0.23604384
1_174.mat,0.22170627
1_175.mat,0.22449544
1_176.mat,0.20516473
1_177.mat,0.33118588
1_178.mat,0.33120757
1_179.mat,0.30515349
1_180.mat,0.31032991
1_181.mat,0.25636545
1_182.mat,0.24869658
1_183.mat,0.38603783
1_184.mat,0.30572951
1_185.mat,0.28373680
1_186.mat,0.21667285
1_187.mat,0.23962580
1_188.mat,0.23119634
1_189.mat,0.24915680
1_190.mat,0.29607314
1_191.mat,0.25963655
1_192.mat,0.30262583
1_193.mat,0.33878490
1_194.mat,0.30929273
1_195.mat,0.23004657
1_196.mat,0.28910181
1_197.mat,0.25952318
1_198.mat,0.21814959
1_199.mat,0.29905808
1_200.mat,0.36154145
1_201.mat,0.36574051
1_202.mat,0.20767540
1_203.mat,0.20582342
1_204.mat,0.30189347
1_205.mat,0.23969209
1_206.mat,0.26781976
1_207.mat,0.20090412
1_208.mat,0.22988668
1_209.mat,0.29882103
1_210.mat,0.23672670
1_211.mat,0.47253883
1_212.mat,0.26299110
1_213.mat,0.24747381
1_214.mat,0.42133993
1_215.mat,0.20710149
1_216.mat,0.21241942
1_217.mat,0.24190103
1_218.mat,0.19815835
1_219.mat,0.23976231
1_220.mat,0.28477460
1_221.mat,0.31068191
1_222.mat,0.46804875
1_223.mat,0.22150823
1_224.mat,0.33137161
1_225.mat,0.19683671
1_226.mat,0.29842007
1_227.mat,0.20814413
1_228.mat,0.39757329
1_229.mat,0.36250693
1_230.mat,0.24962556
1_231.mat,0.22117922
1_232.mat,0.27469534
1_233.mat,0.28387916
1_234.mat,0.47253883
1_235.mat,0.38171756
1_236.mat,0.20967349
1_237.mat,0.30025068
1_238.mat,0.25997820
1_239.mat,0.30927873
1_240.mat,0.32377025
1_241.mat,0.19116336
1_242.mat,0.41991860
1_243.mat,0.19514263
1_244.mat,0.19306144
1_245.mat,0.25185436
1_246.mat,0.25596517
1_247.mat,0.39775077
1_248.mat,0.22723970
1_249.mat,0.23259078
1_250.mat,0.28239900
1_251.mat,0.21721554
1_252.mat,0.47253883
1_253.mat,0.27871603
1_254.mat,0.32996649
1_255.mat,0.20650218
1_256.mat,0.29956371
1_257.mat,0.20767742
1_258.mat,0.47253883
1_259.mat,0.21525382
1_260.mat,0.22464779
1_261.mat,0.33888817
1_262.mat,0.21966001
1_263.mat,0.22472911
1_264.mat,0.19999318
1_265.mat,0.20357394
1_266.mat,0.19344220
1_267.mat,0.29695171
1_268.mat,0.21055457
1_269.mat,0.25501063
1_270.mat,0.22662775
1_271.mat,0.20763564
1_272.mat,0.39127505
1_273.mat,0.27687079
1_274.mat,0.23692764
1_275.mat,0.19966508
1_276.mat,0.24460545
1_277.mat,0.19384721
1_278.mat,0.37483999
1_279.mat,0.21809798
1_280.mat,0.52432531
1_281.mat,0.24734846
1_282.mat,0.25977713
1_283.mat,0.23209053
1_284.mat,0.39560342
1_285.mat,0.29335332
1_286.mat,0.22085240
1_287.mat,0.32032686
1_288.mat,0.21852142
1_289.mat,0.36888093
1_290.mat,0.30153340
1_291.mat,0.31758416
1_292.mat,0.31031317
1_293.mat,0.30629146
1_294.mat,0.47253883
1_295.mat,0.21564922
1_296.mat,0.31600749
1_297.mat,0.32399648
1_298.mat,0.22997525
1_299.mat,0.24954325
1_300.mat,0.20877579
1_301.mat,0.30944836
1_302.mat,0.19805111
1_303.mat,0.21805027
1_304.mat,0.38355052
1_305.mat,0.28056043
1_306.mat,0.25927591
1_307.mat,0.22552270
1_308.mat,0.21594208
1_309.mat,0.25953284
1_310.mat,0.29634961
1_311.mat,0.21463813
1_312.mat,0.23867063
1_313.mat,0.40063184
1_314.mat,0.35418540
1_315.mat,0.31735498
1_316.mat,0.23885719
1_317.mat,0.21084692
1_318.mat,0.45045620
1_319.mat,0.19365278
1_320.mat,0.35008517
1_321.mat,0.22468074
1_322.mat,0.29736924
1_323.mat,0.21366942
1_324.mat,0.25671488
1_325.mat,0.36030000
1_326.mat,0.36592531
1_327.mat,0.24355757
1_328.mat,0.29259145
1_329.mat,0.25536019
1_330.mat,0.30225199
1_331.mat,0.30229133
1_332.mat,0.28547257
1_333.mat,0.21893565
1_334.mat,0.21164252
1_335.mat,0.23000595
1_336.mat,0.25267023
1_337.mat,0.23102400
1_338.mat,0.24923345
1_339.mat,0.22457415
1_340.mat,0.19759035
1_341.mat,0.30387980
1_342.mat,0.23644325
1_343.mat,0.36532137
1_344.mat,0.20998169
1_345.mat,0.19567634
1_346.mat,0.22781692
1_347.mat,0.37091029
1_348.mat,0.29554099
1_349.mat,0.39221060
1_350.mat,0.40107226
1_351.mat,0.23131295
1_352.mat,0.22335654
1_353.mat,0.19188042
1_354.mat,0.30677044
1_355.mat,0.26079157
1_356.mat,0.31332636
1_357.mat,0.28255275
1_358.mat,0.21679655
1_359.mat,0.25079253
1_360.mat,0.22715127
1_361.mat,0.22058496
1_362.mat,0.28739664
1_363.mat,0.37329358
1_364.mat,0.21970066
1_365.mat,0.33096176
1_366.mat,0.30348873
1_367.mat,0.29964358
1_368.mat,0.32094687
1_369.mat,0.29961917
1_370.mat,0.21166062
1_371.mat,0.21363012
1_372.mat,0.37041551
1_373.mat,0.21373293
1_374.mat,0.24750614
1_375.mat,0.23417249
1_376.mat,0.21577170
1_377.mat,0.24971482
1_378.mat,0.33421242
1_379.mat,0.23615631
1_380.mat,0.49421117
1_381.mat,0.28095967
1_382.mat,0.23072672
1_383.mat,0.26521179
1_384.mat,0.32060593
1_385.mat,0.28286904
1_386.mat,0.23981561
1_387.mat,0.20172556
1_388.mat,0.20156944
1_389.mat,0.28245425
1_390.mat,0.20636845
1_391.mat,0.20757677
1_392.mat,0.29071075
1_393.mat,0.19555242
1_394.mat,0.29114884
1_395.mat,0.23972876
1_396.mat,0.23760715
1_397.mat,0.29427779
1_398.mat,0.47849154
1_399.mat,0.30499697
1_400.mat,0.32778877
1_401.mat,0.23596457
1_402.mat,0.22796342
1_403.mat,0.19865559
1_404.mat,0.38576123
1_405.mat,0.27103588
1_406.mat,0.22721013
1_407.mat,0.22203349
1_408.mat,0.24351245
1_409.mat,0.24770331
1_410.mat,0.47177970
1_411.mat,0.20506041
1_412.mat,0.30797538
1_413.mat,0.25674781
1_414.mat,0.28990906
1_415.mat,0.29311115
1_416.mat,0.25268465
1_417.mat,0.20863730
1_418.mat,0.30561945
1_419.mat,0.24066994
1_420.mat,0.37604102
1_421.mat,0.29576433
1_422.mat,0.21855941
1_423.mat,0.25589103
1_424.mat,0.24343988
1_425.mat,0.21123990
1_426.mat,0.28747487
1_427.mat,0.23311639
1_428.mat,0.22457179
1_429.mat,0.25141138
1_430.mat,0.30435044
1_431.mat,0.21941349
1_432.mat,0.27750242
1_433.mat,0.35095179
1_434.mat,0.27274758
1_435.mat,0.27807289
1_436.mat,0.32298118
1_437.mat,0.31816521
1_438.mat,0.25574160
1_439.mat,0.24935067
1_440.mat,0.19993798
1_441.mat,0.38259125
1_442.mat,0.26937473
1_443.mat,0.31547701
1_444.mat,0.28354090
1_445.mat,0.20472065
1_446.mat,0.45321566
1_447.mat,0.35477304
1_448.mat,0.22512437
1_449.mat,0.35601458
1_450.mat,0.21237725
1_451.mat,0.26884466
1_452.mat,0.19300258
1_453.mat,0.25133827
1_454.mat,0.33450940
1_455.mat,0.33286780
1_456.mat,0.20544013
1_457.mat,0.19982031
1_458.mat,0.21784231
1_459.mat,0.20038854
1_460.mat,0.42770106
1_461.mat,0.21038693
1_462.mat,0.21307147
1_463.mat,0.47253883
1_464.mat,0.20093405
1_465.mat,0.27977735
1_466.mat,0.22585863
1_467.mat,0.28333628
1_468.mat,0.30144036
1_469.mat,0.21478808
1_470.mat,0.25778285
1_471.mat,0.30992466
1_472.mat,0.28130603
1_473.mat,0.20656687
1_474.mat,0.28425500
1_475.mat,0.29254627
1_476.mat,0.21516192
1_477.mat,0.31904840
1_478.mat,0.31986761
1_479.mat,0.20311177
1_480.mat,0.27817541
1_481.mat,0.19566622
1_482.mat,0.21176171
1_483.mat,0.30857968
1_484.mat,0.30748013
1_485.mat,0.30222470
1_486.mat,0.28436714
1_487.mat,0.29373813
1_488.mat,0.24830042
1_489.mat,0.28896248
1_490.mat,0.23082504
1_491.mat,0.24035624
1_492.mat,0.23409675
1_493.mat,0.23878901
1_494.mat,0.49209851
1_495.mat,0.39961836
1_496.mat,0.26163295
1_497.mat,0.41963422
1_498.mat,0.28200611
1_499.mat,0.25692078
1_500.mat,0.36702645
1_501.mat,0.23426071
1_502.mat,0.21149603
1_503.mat,0.35351706
1_504.mat,0.32192940
1_505.mat,0.34164155
1_506.mat,0.26947010
1_507.mat,0.28495461
1_508.mat,0.30606234
1_509.mat,0.30612129
1_510.mat,0.21840015
1_511.mat,0.31286269
1_512.mat,0.24063621
1_513.mat,0.21608919
1_514.mat,0.27808416
1_515.mat,0.22841696
1_516.mat,0.20472470
1_517.mat,0.23665032
1_518.mat,0.30870911
1_519.mat,0.25597900
1_520.mat,0.24918748
1_521.mat,0.21516293
1_522.mat,0.30613002
1_523.mat,0.47253883
1_524.mat,0.29384825
1_525.mat,0.20978390
1_526.mat,0.20205486
1_527.mat,0.25045034
1_528.mat,0.25812742
1_529.mat,0.21115080
1_530.mat,0.23264131
1_531.mat,0.27972448
1_532.mat,0.47253883
1_533.mat,0.31471646
1_534.mat,0.43577564
1_535.mat,0.28705066
1_536.mat,0.30232513
1_537.mat,0.37469688
1_538.mat,0.47253883
1_539.mat,0.47253883
1_540.mat,0.19923797
1_541.mat,0.23140049
1_542.mat,0.24927020
1_543.mat,0.20343307
1_544.mat,0.32755399
1_545.mat,0.22734319
1_546.mat,0.33496624
1_547.mat,0.20289584
1_548.mat,0.33225727
1_549.mat,0.28538787
1_550.mat,0.23607421
1_551.mat,0.35830659
1_552.mat,0.19473609
1_553.mat,0.30081478
1_554.mat,0.22490448
1_555.mat,0.24914199
1_556.mat,0.23951325
1_557.mat,0.31200027
1_558.mat,0.25367618
1_559.mat,0.21310724
1_560.mat,0.22420737
1_561.mat,0.21521436
1_562.mat,0.26897350
1_563.mat,0.26875186
1_564.mat,0.32482758
1_565.mat,0.29200065
1_566.mat,0.29993808
1_567.mat,0.23081179
1_568.mat,0.32157978
1_569.mat,0.29018617
1_570.mat,0.44661474
1_571.mat,0.20945285
1_572.mat,0.29360527
1_573.mat,0.21580279
1_574.mat,0.25677729
1_575.mat,0.28619713
1_576.mat,0.22944325
1_577.mat,0.20968801
1_578.mat,0.29244661
1_579.mat,0.22682282
1_580.mat,0.30429363
1_581.mat,0.21207242
1_582.mat,0.20260927
1_583.mat,0.27465972
1_584.mat,0.25072235
1_585.mat,0.28535649
1_586.mat,0.30059099
1_587.mat,0.28527635
1_588.mat,0.29386371
1_589.mat,0.21778041
1_590.mat,0.19325836
1_591.mat,0.20916575
1_592.mat,0.22995767
1_593.mat,0.20629472
1_594.mat,0.29750127
1_595.mat,0.31934825
1_596.mat,0.20121443
1_597.mat,0.27373871
1_598.mat,0.24518153
1_599.mat,0.21598235
1_600.mat,0.35060152
1_601.mat,0.32719749
1_602.mat,0.23464420
1_603.mat,0.28528064
1_604.mat,0.24283838
1_605.mat,0.21909070
1_606.mat,0.50430602
1_607.mat,0.27992719
1_608.mat,0.21125323
1_609.mat,0.23734736
1_610.mat,0.26309288
1_611.mat,0.34617871
1_612.mat,0.24806055
1_613.mat,0.28872073
1_614.mat,0.21430859
1_615.mat,0.23799466
1_616.mat,0.26732376
1_617.mat,0.34149954
1_618.mat,0.23122339
1_619.mat,0.33846325
1_620.mat,0.19419089
1_621.mat,0.38904351
1_622.mat,0.20752427
1_623.mat,0.21853241
1_624.mat,0.30990967
1_625.mat,0.37083969
1_626.mat,0.20989281
1_627.mat,0.24757235
1_628.mat,0.22033125
1_629.mat,0.19770226
1_630.mat,0.25944716
1_631.mat,0.28543836
1_632.mat,0.30824399
1_633.mat,0.25874662
1_634.mat,0.23369657
1_635.mat,0.21626452
1_636.mat,0.47253883
1_637.mat,0.24045120
1_638.mat,0.47253883
1_639.mat,0.20511645
1_640.mat,0.47253883
1_641.mat,0.30180627
1_642.mat,0.47253883
1_643.mat,0.19469506
1_644.mat,0.20704655
1_645.mat,0.40806913
1_646.mat,0.21624634
1_647.mat,0.30002415
1_648.mat,0.31261545
1_649.mat,0.26438013
1_650.mat,0.21286444
1_651.mat,0.23485824
1_652.mat,0.26377004
1_653.mat,0.19851431
1_654.mat,0.30569530
1_655.mat,0.21883151
1_656.mat,0.30625933
1_657.mat,0.29603314
1_658.mat,0.21903929
1_659.mat,0.47253883
1_660.mat,0.29413527
1_661.mat,0.19841537
1_662.mat,0.20401761
1_663.mat,0.30162483
1_664.mat,0.22747973
1_665.mat,0.21847558
1_666.mat,0.22240642
1_667.mat,0.47854263
1_668.mat,0.21503910
1_669.mat,0.21955177
1_670.mat,0.33497566
1_671.mat,0.19239436
1_672.mat,0.47253883
1_673.mat,0.20905250
1_674.mat,0.31027532
1_675.mat,0.24324918
1_676.mat,0.22495201
1_677.mat,0.37428066
1_678.mat,0.26818606
1_679.mat,0.32002351
1_680.mat,0.28237271
1_681.mat,0.25716639
1_682.mat,0.20311812
1_683.mat,0.19859459
1_684.mat,0.30068493
1_685.mat,0.22990164
1_686.mat,0.22805342
1_687.mat,0.27963531
1_688.mat,0.25266445
1_689.mat,0.27564716
1_690.mat,0.30936280
1_691.mat,0.23083521
1_692.mat,0.22902903
1_693.mat,0.30278385
1_694.mat,0.32198697
1_695.mat,0.24039462
1_696.mat,0.33444452
1_697.mat,0.38035923
1_698.mat,0.20127290
1_699.mat,0.33416772
1_700.mat,0.26626945
1_701.mat,0.23737925
1_702.mat,0.25586069
1_703.mat,0.27755013
1_704.mat,0.22702789
1_705.mat,0.22074673
1_706.mat,0.19353278
1_707.mat,0.23121575
1_708.mat,0.23452526
1_709.mat,0.24168676
1_710.mat,0.20486702
1_711.mat,0.30940959
1_712.mat,0.28609091
1_713.mat,0.20875978
1_714.mat,0.36029884
1_715.mat,0.31286001
1_716.mat,0.24207661
1_717.mat,0.22217712
1_718.mat,0.24267119
1_719.mat,0.22612232
1_720.mat,0.29194582
1_721.mat,0.31911519
1_722.mat,0.40208346
1_723.mat,0.22718665
1_724.mat,0.42126811
1_725.mat,0.21060069
1_726.mat,0.31559500
1_727.mat,0.27099544
1_728.mat,0.29611844
1_729.mat,0.22772971
1_730.mat,0.51232326
1_731.mat,0.22876488
1_732.mat,0.26993167
1_733.mat,0.30714178
1_734.mat,0.26222873
1_735.mat,0.29003385
1_736.mat,0.22163486
1_737.mat,0.21711132
1_738.mat,0.30963603
1_739.mat,0.26040703
1_740.mat,0.28722852
1_741.mat,0.26373741
1_742.mat,0.29355592
1_743.mat,0.26264864
1_744.mat,0.21868640
1_745.mat,0.26876602
1_746.mat,0.20673133
1_747.mat,0.29997003
1_748.mat,0.25553152
1_749.mat,0.29405758
1_750.mat,0.35954720
1_751.mat,0.36211517
1_752.mat,0.23208494
1_753.mat,0.21115163
1_754.mat,0.25771278
1_755.mat,0.29831392
1_756.mat,0.20885170
1_757.mat,0.35173213
1_758.mat,0.19602282
1_759.mat,0.40996578
1_760.mat,0.29296470
1_761.mat,0.23232061
1_762.mat,0.28117990
1_763.mat,0.22839025
1_764.mat,0.22893333
1_765.mat,0.38137421
1_766.mat,0.24846089
1_767.mat,0.39026511
1_768.mat,0.24402300
1_769.mat,0.24138626
1_770.mat,0.47253883
1_771.mat,0.25380319
1_772.mat,0.24912299
1_773.mat,0.22008532
1_774.mat,0.19942117
1_775.mat,0.27803889
1_776.mat,0.22171411
1_777.mat,0.33667111
1_778.mat,0.20274705
1_779.mat,0.27140409
1_780.mat,0.30407286
1_781.mat,0.31368804
1_782.mat,0.23514101
1_783.mat,0.47253883
1_784.mat,0.25346750
1_785.mat,0.23353630
1_786.mat,0.29134887
1_787.mat,0.47294319
1_788.mat,0.26074606
1_789.mat,0.22298010
1_790.mat,0.44573665
1_791.mat,0.31189349
1_792.mat,0.20071281
1_793.mat,0.24462774
1_794.mat,0.29559082
1_795.mat,0.22710645
1_796.mat,0.31359306
1_797.mat,0.27059215
1_798.mat,0.24400198
1_799.mat,0.23420049
1_800.mat,0.21214724
1_801.mat,0.21039075
1_802.mat,0.47253883
1_803.mat,0.24091223
1_804.mat,0.26281416
1_805.mat,0.29154783
1_806.mat,0.25789198
1_807.mat,0.32313907
1_808.mat,0.30090007
1_809.mat,0.18794043
1_810.mat,0.23690084
1_811.mat,0.21436602
1_812.mat,0.24269493
1_813.mat,0.23825842
1_814.mat,0.20182452
1_815.mat,0.42804885
1_816.mat,0.31328338
1_817.mat,0.23620450
1_818.mat,0.21110514
1_819.mat,0.39363915
1_820.mat,0.31863919
1_821.mat,0.19225937
1_822.mat,0.25608477
1_823.mat,0.23890358
1_824.mat,0.22203852
1_825.mat,0.47253883
1_826.mat,0.23470643
1_827.mat,0.29813471
1_828.mat,0.23484495
1_829.mat,0.24751338
1_830.mat,0.39004880
1_831.mat,0.24098973
1_832.mat,0.26986575
1_833.mat,0.26277184
1_834.mat,0.21336396
1_835.mat,0.35611689
1_836.mat,0.30952883
1_837.mat,0.22454691
1_838.mat,0.21007611
1_839.mat,0.37094316
1_840.mat,0.25893083
1_841.mat,0.28181738
1_842.mat,0.29361653
1_843.mat,0.21298124
1_844.mat,0.21452211
1_845.mat,0.21932849
1_846.mat,0.48441690
1_847.mat,0.21265772
1_848.mat,0.28000945
1_849.mat,0.32594401
1_850.mat,0.20443286
1_851.mat,0.32490999
1_852.mat,0.30161241
1_853.mat,0.33271241
1_854.mat,0.25325689
1_855.mat,0.26132014
1_856.mat,0.49518585
1_857.mat,0.23904398
1_858.mat,0.28680480
1_859.mat,0.20935518
1_860.mat,0.30657414
1_861.mat,0.19138807
1_862.mat,0.27682823
1_863.mat,0.27441755
1_864.mat,0.22311546
1_865.mat,0.43734345
1_866.mat,0.27821419
1_867.mat,0.29813915
1_868.mat,0.39986557
1_869.mat,0.20642132
1_870.mat,0.23006496
1_871.mat,0.28768003
1_872.mat,0.25086331
1_873.mat,0.25863984
1_874.mat,0.47253883
1_875.mat,0.24481331
1_876.mat,0.20616357
1_877.mat,0.20669776
1_878.mat,0.24711591
1_879.mat,0.23232558
1_880.mat,0.42382717
1_881.mat,0.27913529
1_882.mat,0.19175312
1_883.mat,0.23467557
1_884.mat,0.24158493
1_885.mat,0.19172378
1_886.mat,0.22741890
1_887.mat,0.32316700
1_888.mat,0.22980875
1_889.mat,0.28953570
1_890.mat,0.25919014
1_891.mat,0.28489023
1_892.mat,0.23152778
1_893.mat,0.30205327
1_894.mat,0.34987175
1_895.mat,0.25040209
1_896.mat,0.47253883
1_897.mat,0.19591182
1_898.mat,0.23973370
1_899.mat,0.29587105
1_900.mat,0.29362309
1_901.mat,0.22213954
1_902.mat,0.39895880
1_903.mat,0.27662915
1_904.mat,0.28295931
1_905.mat,0.47253883
1_906.mat,0.29656738
1_907.mat,0.31177372
1_908.mat,0.33107132
1_909.mat,0.26506257
1_910.mat,0.18814903
1_911.mat,0.22090247
1_912.mat,0.28531808
1_913.mat,0.47262746
1_914.mat,0.27070630
1_915.mat,0.46409279
1_916.mat,0.31330907
1_917.mat,0.24338359
1_918.mat,0.25746763
1_919.mat,0.26018849
1_920.mat,0.23739719
1_921.mat,0.23195599
1_922.mat,0.29317528
1_923.mat,0.28466213
1_924.mat,0.23540872
1_925.mat,0.26833344
1_926.mat,0.19542287
1_927.mat,0.47136861
1_928.mat,0.30942762
1_929.mat,0.21006250
1_930.mat,0.25268710
1_931.mat,0.20102745
1_932.mat,0.19656134
1_933.mat,0.47253883
1_934.mat,0.25131661
1_935.mat,0.23522779
1_936.mat,0.21503712
1_937.mat,0.29679525
1_938.mat,0.20086928
1_939.mat,0.40904063
1_940.mat,0.22219253
1_941.mat,0.36954108
1_942.mat,0.22869012
1_943.mat,0.30943900
1_944.mat,0.20388332
1_945.mat,0.30757028
1_946.mat,0.49987411
1_947.mat,0.20905077
1_948.mat,0.23463964
1_949.mat,0.20124277
1_950.mat,0.20586881
1_951.mat,0.31020409
1_952.mat,0.21369457
1_953.mat,0.26867908
1_954.mat,0.20925727
1_955.mat,0.26768443
1_956.mat,0.26168525
1_957.mat,0.21299121
1_958.mat,0.47253883
1_959.mat,0.31341952
1_960.mat,0.25192970
1_961.mat,0.22749126
1_962.mat,0.21869153
1_963.mat,0.26177585
1_964.mat,0.21741292
1_965.mat,0.25697085
1_966.mat,0.35100406
1_967.mat,0.20341760
1_968.mat,0.27465278
1_969.mat,0.47253883
1_970.mat,0.31784704
1_971.mat,0.26376677
1_972.mat,0.30909452
1_973.mat,0.20045805
1_974.mat,0.49362767
1_975.mat,0.21313530
1_976.mat,0.23192975
1_977.mat,0.29313231
1_978.mat,0.27016014
1_979.mat,0.20249236
1_980.mat,0.26612484
1_981.mat,0.47253883
1_982.mat,0.20557491
1_983.mat,0.24050756
1_984.mat,0.29799002
1_985.mat,0.22495255
1_986.mat,0.28860378
1_987.mat,0.20312044
1_988.mat,0.24877168
1_989.mat,0.25704134
1_990.mat,0.30149788
1_991.mat,0.27253252
1_992.mat,0.20851982
1_993.mat,0.38821828
1_994.mat,0.26770622
1_995.mat,0.30369353
1_996.mat,0.25495461
1_997.mat,0.31121624
1_998.mat,0.26809132
1_999.mat,0.29190624
1_1000.mat,0.21757676
1_1001.mat,0.21325065
1_1002.mat,0.19960144
1_1003.mat,0.26994795
1_1004.mat,0.23082450
1_1005.mat,0.27438942
1_1006.mat,0.21438524
1_1007.mat,0.20195833
1_1008.mat,0.21322268
1_1009.mat,0.30745625
1_1010.mat,0.30149826
1_1011.mat,0.22081217
1_1012.mat,0.26885712
1_1013.mat,0.19245774
1_1014.mat,0.21132016
1_1015.mat,0.29254952
1_1016.mat,0.19367504
1_1017.mat,0.29112798
1_1018.mat,0.36698449
1_1019.mat,0.27713925
1_1020.mat,0.31223980
1_1021.mat,0.28183168
1_1022.mat,0.30417866
1_1023.mat,0.32056397
1_1024.mat,0.26961100
1_1025.mat,0.29663587
1_1026.mat,0.24152310
1_1027.mat,0.47253883
1_1028.mat,0.30793947
1_1029.mat,0.24716160
1_1030.mat,0.21834549
1_1031.mat,0.22481602
1_1032.mat,0.25616872
1_1033.mat,0.24790239
1_1034.mat,0.28927982
1_1035.mat,0.21772520
1_1036.mat,0.31933895
1_1037.mat,0.33389270
1_1038.mat,0.31867641
1_1039.mat,0.30538273
1_1040.mat,0.18849003
1_1041.mat,0.25322783
1_1042.mat,0.23761547
1_1043.mat,0.28636867
1_1044.mat,0.22079399
1_1045.mat,0.28425735
1_1046.mat,0.34195375
1_1047.mat,0.31907392
1_1048.mat,0.21483886
1_1049.mat,0.27770740
1_1050.mat,0.36915389
1_1051.mat,0.28873610
1_1052.mat,0.28675959
1_1053.mat,0.20918526
1_1054.mat,0.27630648
1_1055.mat,0.22971395
1_1056.mat,0.21626905
1_1057.mat,0.32758009
1_1058.mat,0.22563416
1_1059.mat,0.27604350
1_1060.mat,0.25534001
1_1061.mat,0.34567803
1_1062.mat,0.33983499
1_1063.mat,0.22916454
1_1064.mat,0.22420141
1_1065.mat,0.21952718
1_1066.mat,0.30105162
1_1067.mat,0.23439413
1_1068.mat,0.46893555
1_1069.mat,0.30445421
1_1070.mat,0.30680889
